0,6.5,A,1,M,0
6.5,9.5,A,5/6,D7,2
9.5,11.0,A,6,m,0
11.0,12.5,A,5,M,0
12.5,21.5,A,1,M,0
21.5,27.0,A,5,D7,1
27.0,27.5,A,5/6,D7,0
27.5,30.5,A,6,m,0
30.5,32.0,A,1,M,2
32.0,33.5,A,5,D7,0
33.5,35.0,A,1,M,0
35.0,36.5,A,5,D7,0
36.5,45.5,A,1,M,0
45.5,51.0,A,5,D7,1
51.0,51.5,A,5/6,D7,0
51.5,54.5,A,6,m,0
54.5,56.0,A,1,M,2
56.0,57.5,A,5,D7,0
57.5,59.0,A,1,M,0
59.0,60.5,A,5,D7,0
60.5,63.5,A,1,M,0
63.5,69.5,A,1,m,0
69.5,72.5,A,5,D7,0
72.5,75.5,E,1,M,2
75.5,77.0,E,5/5,D7,0
77.0,78.5,E,5,D7,0
78.5,81.5,E,1,M,0
81.5,83.0,E,2,m7,3
83.0,84.5,E,+2,d7,3
84.5,87.5,A,5,M,0
87.5,90.5,A,5,a,0
90.5,96.5,A,1,M,0
96.5,102.0,A,5,D7,1
102.0,102.5,A,5/6,D7,0
102.5,105.5,A,6,m,0
105.5,107.0,A,1,M,2
107.0,108.5,A,5,D7,0
108.5,110.0,A,1,M,0
110.0,111.5,A,5/6,D7,2
111.5,114.5,A,6,m,0
114.5,116.0,A,1,M,2
116.0,117.5,A,5,D7,0
117.5,119.0,A,1,M,0
119.0,120.5,A,5,D7,0
120.5,129.5,A,1,M,0
