0,2.0,c,1,m,0
2.0,3.0,c,1,M,0
3.0,4.0,c,5/4,D7,0
4.0,6.0,c,4,M,2
6.0,8.0,c,4,m,2
8.0,9.5,c,1,M,0
9.5,10.0,c,1,m,0
10.0,12.0,c,5,M,0
12.0,13.0,c,1,m,0
13.0,14.0,c,1,M,0
14.0,16.0,c,4,m,2
16.0,18.0,c,5,D7,3
18.0,20.0,c,1,m,0
20.0,22.0,c,4,m,2
22.0,24.0,c,1,m,0
24.0,25.5,E-,1,M,2
25.5,26.0,E-,2,m7,1
26.0,26.5,E-,1,M,1
26.5,27.0,E-,2,m7,1
27.0,27.5,E-,1,M,2
27.5,28.0,E-,5,D7,0
28.0,30.0,E-,1,M,0
30.0,32.0,E-,6,m,0
32.0,34.0,E-,5/2,D7,3
34.0,36.0,E-,2,M,1
36.0,38.0,E-,5,D7,3
38.0,40.0,E-,1,M,1
40.0,45.5,c,7,d7,2
45.5,46.0,c,+4,Gr+6,1
46.0,47.5,c,1,m,2
47.5,48.0,c,5,D7,0
48.0,51.0,c,6,M,0
51.0,58.0,c,+4,Gr+6,1
58.0,59.5,c,1,m,2
59.5,60.0,c,5,D7,0
60.0,62.0,c,1,m,0
62.0,63.0,c,1,M,0
63.0,64.0,c,5/4,D7,0
64.0,66.0,c,4,M,2
66.0,68.0,c,4,m,2
68.0,69.5,c,1,M,0
69.5,70.0,c,1,m,0
70.0,72.0,c,5,M,0
72.0,73.0,c,1,m,0
73.0,74.0,c,1,M,0
74.0,76.0,c,4,m,2
76.0,78.0,c,5,D7,3
78.0,80.0,c,1,m,0
80.0,82.0,c,4,m,2
82.0,84.0,c,1,m,0
84.0,85.5,E-,1,M,2
85.5,86.0,E-,2,m7,1
86.0,86.5,E-,1,M,1
86.5,87.0,E-,2,m7,1
87.0,87.5,E-,1,M,2
87.5,88.0,E-,5,D7,0
88.0,90.0,E-,1,M,0
90.0,92.0,E-,6,m,0
92.0,94.0,E-,5/2,D7,3
94.0,96.0,E-,2,M,1
96.0,98.0,E-,5,D7,3
98.0,100.0,E-,1,M,1
100.0,105.5,c,7,d7,2
105.5,106.0,c,+4,Gr+6,1
106.0,107.5,c,1,m,2
107.5,108.0,c,5,D7,0
108.0,111.0,c,6,M,0
111.0,118.0,c,+4,Gr+6,1
118.0,119.5,c,1,m,2
119.5,120.0,c,5,D7,0
120.0,122.0,c,1,m,0
122.0,123.0,c,1,M,0
123.0,124.0,c,5/4,D7,0
124.0,126.0,c,4,M,2
126.0,128.0,c,4,m,2
128.0,129.5,c,1,M,0
129.5,130.0,c,1,m,0
130.0,132.0,c,5,M,0
132.0,134.0,c,1,m,0
