0.0,0.125,c,7/5,d7,0
0.125,4.125,c,7/5,d7,0
4.125,5.125,c,5,M,0
5.125,6.125,c,1,m,0
6.125,8.125,c,5,M,1
8.125,12.125,f,7/5,d7,0
12.125,13.125,f,7,d7,2
13.125,14.125,f,1,m,1
14.125,16.125,f,5,M,1
16.125,17.125,b-,7/5,d7,0
17.125,20.125,b-,1,m,2
20.125,21.125,b-,4,m7,1
21.125,23.125,A-,5,D7,1
23.125,24.125,A-,1,M,0
24.125,25.125,e-,7/5,d7,0
25.125,27.125,e-,1,m,2
27.125,28.125,e-,+4,Gr+6,1
28.125,29.125,D-,7/6,d7,0
29.125,31.125,D-,1,M,0
31.125,32.125,A-,7/5,d7,0
32.125,33.125,A-,7/5,d7,0
33.125,36.125,A-,1,M,2
36.125,37.125,b-,7/5,d7,0
37.125,38.125,b-,1,m,2
38.125,38.625,c,7/4,d7,0
38.625,39.625,c,4,m,1
39.625,40.125,c,+4,It+6,1
40.125,43.125,c,5,D7,0
43.125,44.125,c,1,m,1
44.125,45.125,c,7/5,d7,3
45.125,46.125,c,5,D7,2
46.125,47.125,c,1,m,0
47.125,48.125,c,7/5,d7,0
48.125,51.125,c,5,D7,0
51.125,52.125,c,1,m,1
52.125,53.125,c,7/5,d7,3
53.125,54.125,c,5,D7,2
54.125,55.125,c,1,m,0
55.125,56.125,c,7/5,d7,0
56.125,60.125,c,5,M,0
60.125,64.125,c,5,M,0
64.125,68.125,c,5,M,0
68.125,72.125,c,5,M,0
72.125,75.625,c,1,m,0
75.625,76.125,c,5,M,0
76.125,78.125,c,1,m,0
78.125,80.125,c,5,M,1
80.125,82.125,c,1,m,0
82.125,84.125,c,5,M,1
84.125,86.125,c,5,M,0
86.125,88.125,c,1,m,0
88.125,90.125,c,5,M,0
90.125,92.125,c,1,m,0
92.125,94.125,c,5,M,0
94.125,96.125,c,1,m,1
96.125,98.125,c,2,d,1
98.125,100.125,c,7/4,d,1
100.125,102.125,c,4,m,1
