0,3.5,e-,7,d7,0
3.5,4.0,e-,5,D7,0
4.0,4.5,e-,6,M,0
4.5,5.0,e-,5,M,0
5.0,5.5,e-,7/5,d7,0
5.5,6.0,e-,5,M,0
6.0,9.5,e-,7,d7,0
9.5,10.0,e-,7/+6,d7,0
10.0,10.5,e-,6,M,0
10.5,11.0,e-,5,M,0
11.0,11.5,e-,7/5,d7,0
11.5,12.0,e-,5,M,0
12.0,15.5,e-,7,d7,0
15.5,17.0,e-,5,D7,0
17.0,17.5,e-,7/5,d7,0
17.5,18.5,e-,5,D7,0
18.5,19.0,e-,1,M,0
19.0,19.5,e-,5/5,D7,2
19.5,20.5,e-,1,M,2
20.5,21.5,e-,5,M,0
21.5,24.0,e-,1,M,0
24.0,27.5,e-,7,d7,0
27.5,29.0,e-,5,D7,0
29.0,29.5,e-,7/5,d7,0
29.5,30.5,e-,5,D7,0
30.5,31.0,e-,1,M,0
31.0,31.5,c,7,d,1
31.5,32.5,c,1,m,0
32.5,33.5,c,4,m7,0
33.5,36.5,c,7/5,m,0
36.5,48.5,c,5,D7,0
48.5,51.5,c,5/5,D7,0
51.5,54.0,c,5,D7,0
54.0,55.5,e-,7,d7,0
55.5,56.0,e-,5,M,0
56.0,56.5,e-,7,d7,0
56.5,57.0,e-,5,M,0
57.0,58.5,e-,7,d7,0
58.5,59.0,e-,5,M,0
59.0,59.5,e-,7,d7,0
59.5,60.5,e-,1,m,0
60.5,63.5,e-,2,Fr+6,1
63.5,64.0,e-,5,M,0
64.0,64.5,e-,+2,Fr+6,2
64.5,65.0,e-,5,M,0
65.0,65.5,e-,+2,Fr+6,2
65.5,66.0,e-,5,M,0
66.0,66.5,e-,+2,Fr+6,2
66.5,67.0,e-,5,M,0
67.0,67.5,e-,+2,Fr+6,2
67.5,68.0,e-,5,M,0
68.0,68.5,e-,+2,Fr+6,2
68.5,69.0,e-,5,M,0
69.0,69.5,e-,+2,Fr+6,2
69.5,72.0,e-,5,D7,0
72.0,75.5,e-,7,d7,0
75.5,78.5,e-,1,m,0
78.5,81.5,e-,2,m7,0
81.5,84.5,e-,5,m,0
84.5,85.5,e-,5,M,0
85.5,86.5,e-,1,m,2
86.5,87.5,e-,5,M,0
87.5,88.5,e-,1,m,0
88.5,89.5,e-,1,m,2
89.5,90.5,e-,5,M,0
90.5,92.0,e-,1,m,0
92.0,93.0,e-,4,m,0
93.0,93.5,e-,5,M,0
93.5,96.5,e-,1,m,0
96.5,99.5,e-,2,m7,0
99.5,102.5,e-,5,D7,3
102.5,105.5,E-,1,M,1
105.5,108.5,E-,4,M,0
108.5,110.5,E-,1,M,2
110.5,111.5,E-,5,M,0
111.5,114.5,E-,6,m,0
114.5,117.5,E-,1,M,1
117.5,120.5,E-,4,M,0
120.5,122.5,E-,1,M,2
122.5,123.5,E-,1,m,2
123.5,126.5,E-,5,D7,0
126.5,129.5,E-,1,M,0
129.5,133.0,E-,5/4,D7,0
133.0,133.5,E-,7/4,d7,0
133.5,134.0,E-,5/4,D7,1
134.0,134.5,E-,7/4,d7,0
134.5,135.0,E-,5/4,D7,1
135.0,135.5,E-,7/4,d7,0
135.5,136.5,E-,5/4,D7,1
136.5,138.0,E-,4,M,0
138.0,138.5,E-,4,m,0
138.5,141.5,E-,1,M,0
