0,4.0,B,5,M,0
4.0,10.5,B,5,D7,3
10.5,12.5,B,5/4,D7,0
12.5,14.5,B,1,M,1
14.5,16.5,B,5/4,D7,0
16.5,18.5,B,2,m,0
18.5,19.5,B,1,M,2
19.5,20.5,B,5,M,0
20.5,26.5,B,5/4,D7,0
26.5,28.5,a,5,D7,0
28.5,30.5,a,7,d,0
30.5,32.5,B,7/5,d7,0
32.5,33.5,B,1,M,2
33.5,34.5,B,7/2,d7,2
34.5,36.5,B,5,M,0
36.5,37.5,B,7,m7,3
37.5,38.5,B,1,M,0
38.5,39.5,B,2,m,1
39.5,40.5,B,1,M,0
40.5,41.5,B,7,h7,3
41.5,42.5,B,1,M,2
42.5,44.5,B,2,m,1
44.5,48.5,B,1,M,0
48.5,50.0,D,1,M,1
50.0,52.0,D,4,M7,3
52.0,53.5,D,2,m,0
53.5,54.5,D,2,m7,1
54.5,60.0,D,5,D7,0
60.0,61.5,b,5,M,0
61.5,62.5,b,5,D7,1
62.5,64.5,b,1,m,0
64.5,65.5,b,1,m,1
65.5,66.5,b,5,D7,2
66.5,67.5,b,1,m,0
67.5,68.5,b,5,m,1
68.5,69.5,b,+6,m,0
69.5,70.5,b,+2,Fr+6,2
70.5,72.5,b,5,M,0
72.5,73.5,b,1,m,1
73.5,74.5,b,5,D7,2
74.5,75.5,b,1,m,0
75.5,76.5,b,5,m,1
76.5,77.5,b,+6,m,0
77.5,78.5,b,+2,Fr+6,2
78.5,80.5,b,5,M,0
80.5,88.5,D-,2,m,0
88.5,96.0,D-,5,M,0
96.0,98.5,B-,5,M,0
98.5,100.5,B-,5,M,1
100.5,104.5,B-,1,M,0
104.5,105.5,B-,1,M,1
105.5,106.5,B-,5,D7,2
106.5,107.5,B-,1,M,0
107.5,108.5,B-,5,m,1
108.5,109.5,B-,6,m7,0
109.5,110.5,B-,+2,Fr+6,2
110.5,112.5,B-,5,M,0
112.5,113.5,B-,1,M,1
113.5,114.5,B-,5,D7,2
114.5,115.5,B-,1,M,0
115.5,116.5,B-,5,m,1
116.5,117.5,B-,6,m7,0
117.5,121.5,B-,+4,Gr+6,1
121.5,123.5,B-,7,d7,3
123.5,128.5,C-,5,D7,0
128.5,132.0,B,5,M,0
132.0,138.5,B,5,D7,3
138.5,140.5,B,5/4,D7,0
140.5,142.5,B,1,M,1
142.5,144.5,B,5/4,D7,0
144.5,146.5,B,2,m,0
146.5,147.5,B,1,M,2
147.5,148.5,B,5,M,0
148.5,154.5,B,5/4,D7,0
154.5,156.5,a,5,D7,0
156.5,158.5,a,7,d,0
158.5,160.5,B,7/5,d7,0
160.5,161.5,B,1,M,2
161.5,162.5,B,7/2,d7,2
162.5,163.5,B,5,M,0
163.5,164.5,B,7/2,d7,2
164.5,165.5,B,5,M,0
165.5,166.5,B,7/2,d7,2
166.5,168.5,B,5,M,0
168.5,169.5,B,7,m7,3
169.5,170.5,B,1,M,0
170.5,171.5,B,2,m,1
171.5,172.5,B,1,M,0
172.5,173.5,B,7,h7,3
173.5,174.5,B,1,M,2
174.5,176.5,B,2,m,1
176.5,180.0,B,1,M,0
