0.0,4.0,g#,1,m,0
4.0,8.0,g#,1,m,0
8.0,11.0,c#,1,m,0
11.0,12.0,c#,7,d7,2
12.0,13.0,c#,1,m,0
13.0,14.0,c#,7/6,d7,2
14.0,15.0,c#,6,M,0
15.0,16.0,c#,7/4,d7,2
16.0,19.0,c#,4,m,1
19.0,20.0,c#,4,It+6,1
20.0,24.0,c#,5,M,0
24.0,25.0,c#,1,m,0
25.0,26.0,e,7/5,d7,1
26.0,28.0,e,5,D7,0
28.0,32.0,e,1,M,0
32.0,33.0,c#,7,d7,2
33.0,34.0,c#,1,m,0
34.0,36.0,c#,5/5,D7,0
36.0,38.0,c#,5,M,0
38.0,39.0,c#,6,M7,0
39.0,40.0,c#,2,d,0
40.0,41.0,c#,5,D7,0
41.0,42.0,c#,1,m,0
42.0,43.0,c#,4,m7,1
43.0,44.0,c#,5,M,0
44.0,46.0,c#,1,m,2
46.0,48.0,c#,7/5,d7,0
48.0,52.0,c#,5,D7,0
52.0,55.0,c#,6,M,1
55.0,56.0,c#,2,m7,3
56.0,59.0,c#,5,m7,0
59.0,60.0,c#,5,D7,0
60.0,64.0,c#,4,Gr+6,1
64.0,65.0,c#,4,Gr+6,1
65.0,68.0,c#,7/5,d7,1
68.0,72.0,c#,5,m,1
72.0,73.0,c#,5,m,1
73.0,76.0,c#,5/3,D7,0
76.0,78.0,c#,3,M,0
78.0,80.0,c#,5/6,D7,0
80.0,84.0,c#,5/-2,D7,0
84.0,88.0,c#,1,m,2
88.0,91.5,c#,1,m,2
91.5,92.0,c#,5,D7,0
92.0,96.0,c#,1,M,0
96.0,98.0,c#,4,Gr+6,2
98.0,100.0,c#,5,M,0
100.0,104.0,c#,1,M,0
104.0,106.0,c#,5/4,D7,0
106.0,108.0,c#,5/2,D7,0
108.0,112.0,c#,2,m,0
112.0,113.5,c#,5/2,M,1
113.5,114.0,c#,7/5,d7,1
114.0,115.0,c#,5/3,D7,0
115.0,116.0,c#,3,M,2
116.0,118.0,c#,5/4,D7,0
118.0,120.0,c#,4,M,1
120.0,124.0,g#,5,M,1
124.0,128.0,g#,1,m,0
128.0,132.0,g#,6,M,0
132.0,136.0,g#,4,Gr+6,1
136.0,140.0,g#,5,M,0
140.0,143.0,g#,5,M,0
143.0,144.0,g#,6,M,0
144.0,146.0,g#,5,M,2
146.0,148.0,g#,1,m,0
148.0,150.0,g#,5,M,0
150.0,152.0,g#,4,Gr+6,1
152.0,154.0,g#,5,D7,3
154.0,155.0,g#,1,m,1
155.0,156.0,g#,2,m7,1
156.0,158.0,g#,1,m,2
158.0,160.0,g#,5,M,0
160.0,161.0,g#,1,m,0
161.0,164.0,c#,5,M,0
164.0,166.0,c#,1,m,2
166.0,167.0,c#,5,D7,0
167.0,168.0,c#,1,m,2
168.0,169.0,c#,5,D7,0
169.0,170.0,c#,6,M,0
170.0,171.0,c#,5,M,0
171.0,172.0,c#,7/5,d,1
172.0,173.0,c#,4,m,1
173.0,174.0,B,5,D7,1
174.0,175.0,B,1,M,0
175.0,176.0,g#,3,a,0
176.0,177.0,g#,1,m,1
177.0,178.0,c#,5,D7,1
178.0,179.0,c#,1,M,0
179.0,180.0,g#,3,a,0
180.0,181.0,g#,2,m,0
181.0,184.0,g#,7/5,d7,0
184.0,186.0,g#,1,m,2
186.0,188.0,g#,5,D7,0
188.0,190.0,g#,1,M,0
190.0,192.0,g#,2,m7,3
192.0,196.0,g#,1,M,0
