0.0,0.5,c,5,M,0
0.5,2.0,c,1,m,0
2.0,3.5,c,5,D7,2
3.5,5.0,c,1,m,1
5.0,6.5,c,5/4,D7,1
6.5,8.0,c,4,m,0
8.0,9.5,c,1,m,2
9.5,11.0,c,7/5,d7,1
11.0,12.5,c,7/5,d7,1
12.5,14.0,c,5,D7,1
14.0,15.5,c,5,D7,1
15.5,17.0,c,1,m,0
17.0,18.5,c,6,M,0
18.5,20.0,c,2,m7,1
20.0,21.5,c,5,D7,0
21.5,23.0,c,1,m,0
23.0,24.5,c,1,m,0
24.5,26.0,c,1,m,0
26.0,27.5,E-,2,Fr+6,2
27.5,29.0,E-,5,M,0
29.0,30.5,E-,5,a,0
30.5,32.0,E-,1,M,2
32.0,33.5,E-,1,M,2
33.5,35.0,E-,5,M,0
35.0,36.5,E-,5,a,0
36.5,38.0,E-,1,M,0
38.0,39.5,g,2,Fr+6,2
39.5,41.0,g,5,M,0
41.0,42.5,g,5,D7,0
42.5,44.0,g,1,m,0
44.0,45.5,E-,5/4,D7,1
45.5,47.0,E-,4,M,0
47.0,48.5,E-,5/2,D7,1
48.5,50.0,E-,2,m,1
50.0,51.0,E-,2,m,1
51.0,51.5,E-,2,d,1
51.5,53.0,E-,5,D7,3
53.0,54.5,E-,5,D7,3
54.5,56.0,E-,1,M,1
56.0,57.5,E-,5,D7,2
57.5,59.0,E-,1,M,0
59.0,60.5,E-,1,M,1
60.5,62.0,E-,4,M,0
62.0,63.5,E-,1,M,2
63.5,65.0,E-,7/5,d7,1
65.0,66.5,E-,7/5,d7,1
66.5,68.0,E-,5,D7,1
68.0,69.5,E-,5,D7,1
69.5,71.0,E-,1,M,0
71.0,72.5,E-,6,m,0
72.5,74.0,E-,4,M7,0
74.0,75.5,c,4,Gr+6,1
75.5,77.0,c,1,m,2
77.0,78.5,c,5,M,0
78.5,80.0,c,1,m,0
80.0,81.5,c,5,D7,2
81.5,83.0,c,1,m,1
83.0,84.5,c,5/4,D7,1
84.5,86.0,c,4,m,0
86.0,87.5,c,1,m,2
87.5,89.0,c,7/5,d7,1
89.0,90.5,c,7/5,d7,1
90.5,92.0,c,5,D7,1
92.0,93.5,c,5,D7,1
93.5,95.0,c,1,m,0
95.0,96.5,c,6,M,0
96.5,98.0,c,2,m7,1
98.0,99.5,c,5,D7,0
99.5,101.0,c,1,m,0
101.0,102.5,c,1,m,1
102.5,104.0,c,4,m,0
104.0,105.5,c,1,m,1
105.5,107.0,c,2,m7,0
107.0,108.5,c,1,m,1
108.5,110.0,c,4,m,0
110.0,111.5,c,1,m,1
111.5,113.0,c,2,m7,0
113.0,114.5,c,1,m,1
114.5,116.0,c,4,m,0
116.0,117.5,c,1,m,1
117.5,119.0,c,2,m7,0
119.0,120.5,c,2,D7,0
120.5,122.0,c,6,M7,3
122.0,123.5,c,5,D7,0
123.5,124.5,c,6,a,0
124.5,125.0,c,5/4,D7,2
125.0,126.25,c,4,M,0
126.25,126.5,c,7,d7,2
126.5,129.5,c,1,M,0
