0.0,3.0,D-,1,M,0
3.0,4.5,D-,1,M,1
4.5,6.0,D-,5,D7,0
6.0,9.0,D-,1,M,0
9.0,10.5,D-,1,M,1
10.5,12.0,D-,5,D7,0
12.0,15.0,D-,1,M,0
15.0,18.0,D-,5/6,D7,0
18.0,21.0,D-,6,m,0
21.0,24.0,D-,5/5,D7,0
24.0,30.0,D-,5,D7,0
30.0,31.5,D-,1,M,1
31.5,33.0,D-,5,D7,0
33.0,36.0,D-,1,M,0
36.0,37.5,D-,1,M,1
37.5,39.0,D-,5,D7,0
39.0,42.0,D-,1,M,0
42.0,45.0,D-,5/6,D7,0
45.0,48.0,D-,6,m,0
48.0,51.0,D-,5/5,D7,0
51.0,57.0,D-,5,D7,0
57.0,58.5,D-,1,M,1
58.5,60.0,D-,5,D7,0
60.0,63.0,D-,1,M,0
63.0,64.5,D-,1,M,1
64.5,66.0,D-,5,D7,0
66.0,69.0,D-,5/6,D7,0
69.0,72.0,D-,6,m,0
72.0,73.5,D-,5,M,0
73.5,75.0,D-,2,m,0
75.0,76.5,D-,5,D7,0
76.5,78.0,D-,7/2,d7,2
78.0,81.0,D-,5,D7,0
81.0,82.5,D-,1,M,0
82.5,84.0,D-,4,m,1
84.0,85.5,D-,1,M,0
85.5,87.0,D-,2,h7,3
87.0,88.5,D-,1,M,0
88.5,90.0,D-,4,m,1
90.0,91.5,D-,4,m,0
91.5,93.0,D-,7,d7,0
93.0,99.0,D-,1,M,0
