0.0,1.5,E,1,M,0
1.5,3.0,E,5,D7,0
3.0,4.5,E,1,M,0
4.5,5.0,E,5/4,D7,3
5.0,5.5,E,4,M,1
5.5,6.0,E,1,M,2
6.0,7.5,E,4,M,0
7.5,8.0,E,4,M,1
8.0,8.5,E,1,M,2
8.5,9.0,E,4,M,0
9.0,10.0,E,1,M,1
10.0,10.5,E,2,m,1
10.5,12.0,E,5,M,0
12.0,13.5,E,3,m,0
13.5,15.0,E,2,m,0
15.0,16.5,E,5,D7,0
16.5,17.0,E,5,D7,1
17.0,17.5,E,4,M,1
17.5,24.0,E,5,D7,0
24.0,27.0,E,5/4,D7,0
27.0,28.5,E,4,M,2
28.5,30.0,E,5,D7,0
30.0,33.0,E,5/4,D7,0
33.0,34.5,E,4,M,0
34.5,36.0,E,5,D7,0
36.0,38.5,E,1,M,0
38.5,39.0,E,5,D7,0
39.0,43.5,E,1,M,0
43.5,45.0,E,5,D7,0
45.0,46.5,E,1,M,0
46.5,47.0,E,5/4,D7,3
47.0,47.5,E,4,M,1
47.5,48.0,E,1,M,2
48.0,49.5,E,4,M,0
49.5,50.0,E,4,M,1
50.0,50.5,E,1,M,2
50.5,51.0,E,4,M,0
51.0,52.0,E,1,M,1
52.0,52.5,E,2,m,1
52.5,54.0,E,5,M,0
54.0,55.5,E,3,m,0
55.5,57.0,c#,4,m,0
57.0,60.0,c#,5,D7,0
60.0,60.5,c#,1,m,0
60.5,61.0,c#,5/4,D7,3
61.0,61.5,c#,4,m,1
61.5,62.0,c#,1,m,2
62.0,62.5,c#,4,m,0
62.5,63.0,c#,7/5,d7,0
63.0,64.0,c#,1,m,2
64.0,64.5,c#,5,M,0
64.5,66.0,c#,1,m,0
66.0,69.0,E,5/4,D7,0
69.0,70.5,E,4,M,2
70.5,72.0,E,5,D7,0
72.0,75.0,E,5/4,D7,0
75.0,76.5,E,4,M,0
76.5,78.0,E,5,D7,0
78.0,80.5,E,1,M,0
80.5,81.0,E,5,D7,0
81.0,85.5,E,1,M,0
85.5,87.0,E,5,D7,0
87.0,88.5,E,1,M,0
88.5,89.0,E,5/4,D7,3
89.0,89.5,E,4,M,1
89.5,90.0,E,1,M,2
90.0,91.5,E,4,M,0
91.5,92.0,E,4,M,1
92.0,92.5,E,1,M,2
92.5,93.0,E,4,M,0
93.0,94.0,E,1,M,1
94.0,94.5,E,2,m,1
94.5,96.0,E,5,M,0
96.0,97.5,E,5/6,M,0
97.5,99.0,E,2,m,0
99.0,100.5,E,5,D7,0
100.5,101.0,E,5,D7,1
101.0,101.5,E,4,M,1
101.5,108.0,E,5,D7,0
108.0,111.0,E,5/4,D7,0
111.0,112.5,E,4,M,2
112.5,114.0,E,5,D7,0
114.0,117.0,E,5/4,D7,0
117.0,120.0,E,4,M,0
120.0,123.0,E,5,D7,0
123.0,125.5,E,1,M,0
125.5,126.0,E,5,D7,0
126.0,129.0,E,1,M,0
