0.0,3.0,B-,+4,Gr+6,1
3.0,4.5,B-,1,M,2
4.5,6.0,B-,5,M,0
6.0,9.0,B-,1,M,0
9.0,10.5,B-,4,M,0
10.5,12.0,B-,5/2,D7,2
12.0,13.5,B-,2,m,0
13.5,15.0,B-,5,M,0
15.0,16.5,B-,1,M,0
16.5,18.0,B-,+4,Gr+6,1
18.0,19.5,B-,1,M,2
19.5,21.0,B-,5,M,0
21.0,22.5,B-,1,M,0
22.5,24.0,B,5,D7,0
24.0,25.5,B,5,m,0
25.5,27.0,B,1,M,0
27.0,28.5,B-,5/5,D7,0
28.5,30.0,B-,5,D7,0
30.0,31.5,B-,1,M,0
31.5,33.0,B-,+4,Gr+6,1
33.0,34.5,B-,1,M,2
34.5,36.0,B-,5,M,0
36.0,39.0,B-,1,M,0
39.0,40.5,B-,4,M,0
40.5,42.0,B-,5/2,D7,2
42.0,43.5,B-,2,m,0
43.5,45.0,B-,5,M,0
45.0,46.5,B-,1,M,0
46.5,48.0,B-,1,+7,3
48.0,51.0,G,1,M,0
51.0,54.0,G,5,D7,0
54.0,55.5,G,1,m,0
55.5,57.0,B-,+4,Gr+6,1
57.0,58.5,B-,5,M,0
58.5,60.0,B-,5/2,D7,3
60.0,61.5,B-,2,m,0
61.5,63.0,B-,5,a,0
63.0,64.5,B-,3,m,1
64.5,66.0,B-,4,M,2
66.0,67.5,B-,5,M,0
67.5,69.0,B-,5,D7,3
69.0,70.5,B-,1,M,1
70.5,71.5,B-,+4,Gr+6,1
71.5,72.0,B-,7/2,d7,2
72.0,73.5,B-,2,M,1
73.5,75.0,B-,2,m,1
75.0,76.5,B-,1,M,1
76.5,78.0,B-,+4,Gr+6,1
78.0,79.5,B-,1,M,2
79.5,81.0,B-,5,M,0
81.0,82.5,B-,1,M,2
82.5,84.0,B-,5,M,0
84.0,88.5,B-,1,M,0
