0.0,0.5,A,5,M,0
0.5,3.5,A,1,M,0
3.5,6.5,A,5,D7,1
6.5,8.0,A,1,M,0
8.0,9.0,A,4,M,0
9.0,9.5,A,2,m7,1
9.5,11.0,A,1,M,2
11.0,12.5,A,5,D7,0
12.5,15.5,A,1,M,0
15.5,18.5,A,5,D7,1
18.5,20.0,A,6,m,0
20.0,21.5,A,2,m,1
21.5,24.5,A,5/6,M,0
24.5,26.0,A,2,m7,0
26.0,27.5,A,5,D7,3
27.5,30.5,A,1,M,1
30.5,32.0,A,2,m7,0
32.0,33.5,A,5,D7,3
33.5,36.5,A,1,M,1
36.5,39.5,A,5/4,D7,3
39.5,41.0,A,4,M,1
41.0,42.5,A,2,h7,2
42.5,44.0,A,1,M,2
44.0,45.5,A,7/5,d7,0
45.5,48.5,A,1,M,2
48.5,51.5,A,5,D7,0
51.5,54.5,A,1,M,0
54.5,57.5,A,5,D7,1
57.5,59.0,A,1,M,0
59.0,60.0,A,4,M,0
60.0,60.5,A,2,m7,1
60.5,62.0,A,1,M,2
62.0,63.5,A,5,D7,0
63.5,66.5,a,1,m,0
66.5,69.5,a,5,D7,1
69.5,71.0,C,1,M,2
71.0,72.5,C,5,D7,0
72.5,75.0,C,1,M,0
75.0,75.5,C,6,m,0
75.5,77.0,C,2,m7,0
77.0,78.5,C,5,D7,3
78.5,81.5,C,1,M,1
81.5,83.0,C,2,m7,0
83.0,84.5,C,5,D7,3
84.5,87.5,C,1,M,1
87.5,90.5,a,3,a,1
90.5,93.5,a,6,M,0
93.5,96.5,a,5,M,0
96.5,99.5,a,6,M,0
99.5,101.0,C,7/5,h7,0
101.0,102.5,C,1,M,2
102.5,104.0,C,5/6,a,1
104.0,105.5,C,6,m,0
105.5,107.0,C,7/5,h7,0
107.0,108.5,C,1,M,2
108.5,110.0,C,5/6,a,1
110.0,111.5,C,6,m,0
111.5,117.5,A,7/2,d7,2
117.5,119.0,A,2,m,1
119.0,120.5,A,2,m7,1
120.5,123.5,A,5,D7,0
123.5,126.5,A,1,M,0
126.5,129.5,A,5,D7,1
129.5,131.0,A,1,M,0
131.0,132.0,A,4,M,0
132.0,132.5,A,2,m7,1
132.5,134.0,A,1,M,2
134.0,135.5,A,5,D7,0
135.5,138.5,A,1,M,0
138.5,141.5,A,5,D7,1
141.5,143.0,A,6,m,0
143.0,144.5,A,2,m,1
144.5,147.5,A,5/6,M,0
147.5,149.0,A,2,m7,0
149.0,150.5,A,5,D7,3
150.5,153.5,A,1,M,1
153.5,155.0,A,2,m7,0
155.0,156.5,A,5,D7,3
156.5,159.5,A,1,M,1
159.5,162.5,A,5/4,D7,3
162.5,164.0,A,4,M,1
164.0,165.5,A,2,h7,2
165.5,167.0,A,1,M,2
167.0,168.5,A,7/5,d7,0
168.5,171.5,A,1,M,2
171.5,174.5,A,5,D7,0
174.5,177.5,A,1,M,0
177.5,180.5,A,5,D7,1
180.5,182.0,A,1,M,0
182.0,183.0,A,4,M,0
183.0,183.5,A,2,m7,1
183.5,185.0,A,1,M,2
185.0,186.5,A,5,D7,3
186.5,189.5,A,1,M,1
189.5,192.5,A,5/4,D7,1
192.5,195.5,A,4,M,0
195.5,198.5,A,2,h7,1
198.5,201.5,A,1,M,2
201.5,204.5,A,5,D7,0
204.5,216.5,A,1,M,0
