0.0,2.0,D-,5,M,0
2.0,3.0,D-,1,M,0
3.0,4.0,D-,5,D7,0
4.0,9.0,D-,1,M,0
9.0,10.0,D-,6,m,0
10.0,11.0,A-,1,M,2
11.0,12.0,A-,5,D7,0
12.0,16.0,A-,1,M,0
16.0,18.0,A-,7/2,d7,2
18.0,20.0,A-,2,m,1
20.0,21.0,A-,7,d7,2
21.0,22.0,A-,1,M,1
22.0,24.0,A-,5,D7,0
24.0,26.0,A-,6,m,0
26.0,27.0,A-,2,m,1
27.0,28.0,A-,5/2,M,2
28.0,30.0,A-,2,m,0
30.0,31.0,A-,1,M,2
31.0,32.0,A-,5,M,0
32.0,36.0,A-,1,M,0
36.0,40.0,D-,5,M,0
40.0,44.0,D-,5,D7,0
44.0,46.0,D-,1,M,2
46.0,48.0,D-,5,D7,0
48.0,50.0,D-,1,M,1
50.0,51.0,D-,7/5,d,0
51.0,52.0,D-,7/5,d7,0
52.0,54.0,D-,1,M,2
54.0,56.0,D-,5,D7,0
56.0,60.0,D-,1,M,0
