0.0,2.0,F,1,M,0
2.0,4.0,F,6,m,0
4.0,8.0,F,5/5,D7,1
8.0,9.0,F,1,M,2
9.0,14.0,F,7/2,d7,2
14.0,16.0,F,5,D7,0
16.0,17.0,F,1,M,0
17.0,18.0,F,5,M,1
18.0,20.0,F,4,M,1
20.0,24.0,F,5,D7,0
24.0,25.0,F,1,M,0
25.0,26.0,F,4,M,1
26.0,27.0,F,1,M,1
27.0,28.0,F,5/5,D7,1
28.0,30.0,F,5,M,0
30.0,31.0,F,5,D7,1
31.0,32.0,F,5,D7,0
32.0,34.0,F,1,M,2
34.0,36.0,F,5,D7,0
36.0,38.0,F,1,M,2
38.0,40.0,F,5,M,0
40.0,42.0,F,5/6,M,0
42.0,46.0,F,5/6,D7,0
46.0,48.0,F,6,m,0
48.0,52.0,F,5/2,D7,0
52.0,53.0,F,2,m,0
53.0,54.0,F,2,m,1
54.0,56.0,F,1,M,2
56.0,58.0,F,7/5,d7,0
58.0,60.0,F,1,M,2
60.0,62.0,F,5,D7,0
62.0,66.0,F,1,M,0
66.0,68.0,F,5,M,1
68.0,70.0,F,5,D7,2
70.0,72.0,F,1,M,0
72.0,74.0,F,5/5,D7,2
74.0,76.0,F,1,M,2
76.0,78.0,F,5,D7,0
78.0,81.0,F,1,M,0
81.0,82.0,F,5,M,1
82.0,84.0,F,4,M,1
84.0,88.0,F,5,D7,0
88.0,89.0,F,1,M,0
89.0,90.0,F,4,M,1
90.0,91.0,F,1,M,1
91.0,92.0,F,5/5,D7,1
92.0,94.0,F,5,M,0
94.0,95.0,F,5,D7,1
95.0,96.0,F,5,D7,0
96.0,98.0,F,1,M,2
98.0,100.0,F,5,D7,0
100.0,102.0,F,1,M,2
102.0,104.0,F,5,M,0
104.0,106.0,F,5/6,M,0
106.0,110.0,F,5/6,D7,0
110.0,112.0,F,6,m,0
112.0,114.0,F,4/6,m,1
114.0,116.0,F,5/6,M,0
116.0,118.0,F,4/6,m,1
118.0,120.0,F,5/6,M,0
120.0,122.0,F,5/2,D7,0
122.0,124.0,F,5/2,M,0
124.0,126.0,F,2,m,0
126.0,128.0,F,1,M,2
128.0,130.0,F,7/5,d7,0
130.0,132.0,F,1,M,2
132.0,134.0,F,5,D7,0
134.0,138.0,F,1,M,0
138.0,140.0,F,5,M,1
140.0,142.0,F,5,D7,2
142.0,144.0,F,1,M,0
144.0,146.0,F,5/5,D7,2
146.0,148.0,F,1,M,2
148.0,150.0,F,5,D7,0
150.0,152.0,F,1,M,0
152.0,154.0,F,6,m,0
154.0,158.0,F,5/5,D7,1
158.0,159.0,F,1,M,2
159.0,164.0,F,7/2,d7,2
164.0,166.0,F,5,D7,0
166.0,170.0,F,1,M,0
