0.0,18.0,D,1,M,0
18.0,24.0,D,4,M,0
24.0,30.0,D,5,D7,0
30.0,33.0,D,1,M,0
33.0,36.0,f#,1,m,0
36.0,39.0,f#,4,m,0
39.0,42.0,f#,1,m,0
42.0,48.0,f#,2,h7,1
48.0,51.0,f#,5,D7,0
51.0,54.0,f#,1,m,0
54.0,57.0,f#,4,m,0
57.0,60.0,f#,5,D7,0
60.0,66.0,f#,1,m,0
66.0,69.0,f#,2,h7,1
69.0,72.0,f#,5,D7,0
72.0,78.0,f#,1,m,0
78.0,90.0,e,1,M,0
90.0,102.0,b,1,m,2
102.0,105.0,D,2,m7,1
105.0,111.0,D,5,D7,0
111.0,114.0,D,1,M,0
114.0,120.0,D,2,h7,1
120.0,123.0,D,5,D7,0
123.0,126.0,D,1,M,0
126.0,138.0,D,5,D7,0
138.0,144.0,D,1,M,2
144.0,146.0,D,7/5,h7,1
146.0,147.0,D,5,D7,0
147.0,150.0,D,1,M,0
150.0,153.0,D,5,D7,0
153.0,156.0,D,1,M,0
156.0,159.0,D,5,D7,0
159.0,162.0,D,1,M,0
162.0,165.0,D,5/5,D7,0
165.0,168.0,D,5,M,0
168.0,177.0,D,1,M,0
