0.0,10.5,A,1,M,0
10.5,12.0,A,5/4,D7,1
12.0,15.0,b,5,D7,0
15.0,20.5,b,1,m,0
20.5,21.0,b,3,a,0
21.0,24.0,A,7,h7,0
24.0,27.0,A,1,M,0
27.0,33.0,A,5,M,0
33.0,36.0,a,1,m,2
36.0,39.0,a,5,M,0
39.0,40.5,C,2,m7,0
40.5,42.0,C,5,M,0
42.0,44.5,C,1,M,0
44.5,45.0,A,5,D7,2
45.0,48.0,A,1,M,0
48.0,51.0,A,5,M,0
51.0,54.0,A,7/2,d7,2
54.0,55.5,A,5/5,M,1
55.5,57.0,A,5,a,0
57.0,60.0,A,1,M,0
60.0,63.0,A,5/4,D7,3
63.0,66.0,b,5,D7,0
66.0,71.5,b,1,m,0
71.5,72.0,b,3,a,0
72.0,75.0,A,7,h7,0
75.0,78.0,A,1,M,0
78.0,81.0,A,5,M,0
81.0,82.5,A,6,m,0
82.5,84.0,A,3,m,0
84.0,85.5,A,4,M,0
85.5,87.0,A,1,M,0
87.0,93.0,A,7/5,d7,1
93.0,96.0,A,5,D7,1
96.0,97.5,A,1,M,0
97.5,99.0,A,4,M,0
99.0,102.0,A,5,M,0
102.0,103.5,A,5,D7,2
103.5,104.5,A,1,M,0
104.5,105.0,A,5/4,D7,0
105.0,106.5,A,4,M,1
106.5,108.0,A,1,M,2
108.0,111.0,A,5/5,D7,1
111.0,114.0,A,5,D7,0
114.0,126.0,A,1,M,0
