0.0,5.0,D-,5,m7,0
5.0,10.0,D-,2,m,0
10.0,15.0,D-,+5,M,0
15.0,20.0,D-,5,M,0
20.0,21.0,D-,1,M,0
21.0,23.0,D-,6,m,1
23.0,24.0,D-,3,m,2
24.0,25.0,D-,5,M,1
25.0,27.0,D-,6,m,0
27.0,28.0,D-,1,M7,2
28.0,29.0,D-,3,m,1
29.0,30.0,D-,6,m7,3
30.0,32.0,D-,7/5,h7,0
32.0,33.0,b-,+4,Fr+6,2
33.0,35.0,b-,2,h7,2
35.0,37.0,b-,5,D7,0
37.0,39.0,b-,2,d,2
39.0,40.0,b-,5,D7,0
40.0,45.0,D-,2,m7,0
45.0,50.0,D-,5,D7,0
50.0,53.0,D-,1,M,0
53.0,55.0,f,1,m,2
55.0,57.0,f,5,M,0
57.0,59.0,f,5,D7,3
59.0,60.0,f,7/4,h7,0
60.0,61.0,D-,5,M,0
61.0,63.0,D-,2,m7,3
63.0,64.0,D-,5,M,0
64.0,65.0,D-,5,D7,3
65.0,69.0,D-,1,m,1
69.0,70.0,D-,1,m,0
70.0,75.0,D-,6,m7,0
75.0,80.0,a-,5,D7,0
80.0,83.0,a-,1,m,0
83.0,85.0,a-,6,M,1
85.0,90.0,f,7,d7,1
90.0,95.0,A-,5/5,D7,2
95.0,100.0,A-,5,D7,0
100.0,105.0,A-,1,M,0
105.0,110.0,D-,2,m,0
110.0,115.0,D-,+5,M,0
115.0,120.0,D-,5,M,0
120.0,125.0,D-,6/5,M,1
125.0,130.0,D-,7/+1,d7,1
130.0,135.0,D-,4,m,0
135.0,140.0,D-,5,D7,0
140.0,150.0,D-,2,m7,0
150.0,160.0,D-,5,D7,0
160.0,161.0,D-,1,M,0
161.0,163.0,D-,6,m,1
163.0,164.0,D-,3,m,2
164.0,165.0,D-,5,M,1
165.0,167.0,D-,6,m,0
167.0,168.0,D-,1,M7,2
168.0,169.0,D-,3,m,1
169.0,170.0,D-,6,m7,3
170.0,172.0,D-,7/5,h7,0
172.0,173.0,b-,+4,Fr+6,2
173.0,175.0,b-,2,h7,2
175.0,177.0,b-,5,D7,0
177.0,178.0,b-,5,D7,2
178.0,179.0,b-,5,D7,0
179.0,180.0,b-,5,D7,2
180.0,185.0,D-,2,m7,0
185.0,190.0,D-,5,D7,0
190.0,200.0,D-,1,M,0
