0.0,1.0,A,1,M,0
1.0,1.5,A,1,M7,3
1.5,2.0,A,6,m,0
2.0,2.5,A,1,M,2
2.5,3.5,A,4,M,0
3.5,4.5,A,1,M,0
4.5,5.5,A,5,D7,0
5.5,6.5,A,1,M,0
6.5,7.5,A,5,D7,0
7.5,9.0,A,1,M,0
9.0,9.5,A,1,M7,3
9.5,10.0,A,6,m,0
10.0,10.5,A,1,M,2
10.5,11.5,A,4,M,0
11.5,12.5,A,1,M,0
12.5,13.5,A,5,D7,0
13.5,14.5,A,1,M,0
14.5,15.5,A,5,D7,0
15.5,16.0,A,1,M,0
16.0,17.0,E,1,M,0
17.0,17.5,E,1,M7,3
17.5,18.0,E,6,m,0
18.0,18.5,E,1,M,2
18.5,20.5,E,7/5,d7,0
20.5,21.5,f#,4,m,0
21.5,22.5,f#,2,d,0
22.5,23.25,f#,5,M,0
23.25,23.5,f#,2,d,0
23.5,24.0,f#,5,M,0
24.0,26.5,A,5/4,D7,0
26.5,27.5,A,4,M,0
27.5,28.5,A,1,M,0
28.5,29.5,A,5,D7,0
29.5,30.5,A,1,M,0
30.5,32.5,A,5,D7,0
32.5,34.0,A,1,M,0
