0.0,2.0,D-,1,M,0
2.0,4.0,D-,1,M,1
4.0,6.0,D-,5,D7,2
6.0,7.0,D-,7/2,d7,0
7.0,8.0,D-,7/2,d7,1
8.0,10.0,D-,2,m,1
10.0,12.0,D-,2,m,0
12.0,14.0,D-,5,D7,2
14.0,16.0,D-,5,D7,0
16.0,18.0,D-,7/5,d7,0
18.0,20.0,D-,5,M,0
20.0,22.0,D-,1,M,0
22.0,24.0,D-,5,D7,2
24.0,26.0,D-,5/4,D7,1
26.0,28.0,D-,4,M,0
28.0,30.0,D-,5,D7,3
30.0,31.0,D-,1,M,1
31.0,32.0,D-,2,m7,1
32.0,33.0,D-,1,M,2
33.0,34.0,D-,5,M,0
34.0,36.0,D-,1,M,0
36.0,37.0,D-,5,D7,2
37.0,38.0,D-,5,D7,3
38.0,39.0,D-,1,M,1
39.0,40.0,D-,5/5,D7,1
40.0,41.0,D-,1,M,2
41.0,42.0,D-,5,M,0
42.0,46.0,D-,1,M,0
46.0,48.0,D-,5,M,0
48.0,50.0,D-,1,M,1
50.0,52.0,D-,6,m,0
52.0,54.0,D-,6,m,1
54.0,56.0,D-,5/5,D7,0
56.0,57.0,D-,6,m,2
57.0,58.0,A-,2,h7,3
58.0,60.0,A-,5,D7,1
60.0,62.0,A-,5,D7,0
62.0,64.0,A-,1,M,0
64.0,66.0,A-,5,D7,2
66.0,68.0,A-,7/2,d7,0
68.0,69.0,A-,2,m,0
69.0,70.0,A-,2,m,1
70.0,72.0,A-,1,M,2
72.0,74.0,A-,5,D7,0
74.0,76.0,A-,1,M,0
76.0,78.0,D-,5,D7,0
78.0,80.0,D-,1,M,0
80.0,82.0,D-,1,M,1
82.0,84.0,D-,5,D7,2
84.0,85.0,D-,7/2,d7,0
85.0,86.0,D-,7/2,d7,1
86.0,88.0,D-,2,m,1
88.0,90.0,D-,2,m,0
90.0,92.0,D-,5,D7,2
92.0,94.0,D-,5,D7,0
94.0,96.0,D-,7/5,d7,0
96.0,98.0,D-,5,M,0
98.0,100.0,D-,1,M,0
100.0,102.0,D-,5,D7,2
102.0,104.0,D-,5/4,D7,1
104.0,106.0,D-,4,M,0
106.0,108.0,D-,5,D7,3
108.0,109.0,D-,1,M,1
109.0,110.0,D-,2,m7,1
110.0,111.0,D-,1,M,2
111.0,112.0,D-,5,M,0
112.0,114.0,D-,1,M,0
114.0,115.0,D-,5,D7,2
115.0,116.0,D-,5,D7,3
116.0,117.0,D-,1,M,1
117.0,118.0,D-,5/5,D7,1
118.0,119.0,D-,1,M,2
119.0,120.0,D-,5,M,0
120.0,124.0,D-,1,M,0
