0.0,1.0,d,1,m,0
1.0,2.0,d,5,M,2
2.0,3.0,d,1,M,1
3.0,4.0,d,4,M,0
4.0,8.5,d,7/5,d7,1
8.5,9.0,d,6,M,0
9.0,10.0,d,5,M,0
10.0,16.0,d,1,m,0
16.0,20.0,d,5,M,0
20.0,24.0,d,7,d7,0
24.0,25.0,d,1,m,0
25.0,26.0,d,5,M,2
26.0,27.0,d,7/4,d7,0
27.0,28.0,d,6,M,0
28.0,29.0,d,7/5,d7,0
29.0,30.0,d,5,M,0
30.0,30.5,d,1,m,0
30.5,32.0,d,4,D7,2
32.0,33.0,d,7/5,d7,0
33.0,34.0,d,5,M,0
34.0,35.5,d,1,m,0
35.5,37.5,B-,1,M,0
37.5,38.0,B-,2,h7,3
38.0,39.5,B-,1,M,0
39.5,40.0,B-,1,M,1
40.0,40.5,B-,4,M,0
40.5,41.0,B-,7,d,1
41.0,41.5,B-,6,m,0
41.5,42.0,B-,5,D7,0
42.0,45.5,B-,1,M,0
45.5,46.0,B-,2,h7,3
46.0,48.0,B-,1,M,0
48.0,48.5,B-,5/4,D7,3
48.5,49.0,B-,4,M,1
49.0,49.5,B-,2,d7,2
49.5,50.0,B-,3,m,1
50.0,52.0,B-,1,M,0
52.0,56.0,d,7,d7,0
56.0,57.0,d,1,m,0
57.0,58.0,d,5,M,2
58.0,60.0,d,7/4,d7,0
60.0,63.5,d,7/4,d7,3
63.5,64.0,d,4,m,2
64.0,68.0,d,5,D7,1
68.0,69.5,d,7/5,d7,0
69.5,70.0,d,5,M,0
70.0,70.5,d,1,m,0
70.5,72.0,d,4,D7,2
72.0,73.0,d,7/5,d7,0
73.0,74.0,d,5,M,0
74.0,76.0,d,1,m,0
