0.0,3.0,E-,1,M,0
3.0,6.0,E-,5,D7,0
6.0,9.0,E-,1,M,0
9.0,12.0,E-,5/4,D7,0
12.0,15.0,E-,4,M,0
15.0,18.0,E-,5,D7,0
18.0,19.5,E-,1,M,0
19.5,21.0,E-,5,M,1
21.0,22.5,E-,6,m7,0
22.5,24.0,E-,4,M,1
24.0,27.0,E-,7/2,d7,2
27.0,30.0,E-,2,m,1
30.0,33.0,E-,5,D7,3
33.0,34.5,E-,1,M,1
34.5,36.0,E-,2,m7,1
36.0,37.5,E-,7/5,d7,1
37.5,39.0,E-,7/5,d7,2
39.0,40.5,E-,1,M,2
40.5,42.0,E-,5,D7,0
42.0,45.0,E-,1,M,0
45.0,48.0,E-,5,M,1
48.0,51.0,E-,6,m,0
51.0,54.0,g,5,M,1
54.0,55.5,g,1,m,0
55.5,57.0,g,7,d7,0
57.0,60.0,g,1,m,0
60.0,63.0,f,7,d7,1
63.0,66.0,f,1,m,1
66.0,68.0,f,1,m,0
68.0,69.0,E-,2,d,0
69.0,72.0,E-,5,D7,0
72.0,73.5,E-,1,M,1
73.5,75.0,E-,2,h7,1
75.0,84.0,E-,5,D7,0
84.0,87.0,E-,1,M,0
87.0,90.0,E-,5/4,D7,0
90.0,93.0,E-,4,M,0
93.0,96.0,E-,5,D7,0
96.0,97.5,E-,1,M,0
97.5,99.0,E-,5,M,1
99.0,100.5,E-,6,m7,0
100.5,102.0,E-,4,M,1
102.0,105.0,E-,7/2,d7,2
105.0,108.0,E-,2,m,1
108.0,111.0,E-,5,D7,3
111.0,112.5,E-,1,M,1
112.5,114.0,E-,2,m7,1
114.0,117.0,E-,7/5,d7,0
117.0,118.5,E-,1,M,2
118.5,120.0,E-,5,D7,0
120.0,123.0,E-,1,M,0
123.0,126.0,E-,7/5,d7,2
126.0,129.0,E-,1,M,0
129.0,132.0,E-,5,D7,0
132.0,141.0,E-,1,M,0
