0.0,4.0,E,1,M,0
4.0,8.0,E,5,D7,0
8.0,10.0,E,1,M,0
10.0,12.0,E,5,D7,2
12.0,16.0,E,1,M,0
16.0,18.0,c#,1,m,0
18.0,20.0,c#,5,D7,0
20.0,22.0,c#,1,m,0
22.0,24.0,c#,5,D7,0
24.0,25.5,c#,1,m,0
25.5,26.0,c#,+4,Gr+6,2
26.0,27.0,B,7,d7,1
27.0,28.0,B,5,D7,0
28.0,29.0,B,1,M,0
29.0,30.0,B,7/2,d7,0
30.0,31.0,B,2,m,0
31.0,32.0,B,2,m,1
32.0,35.0,B,1,M,2
35.0,36.0,B,5,D7,0
36.0,38.0,B,1,M,0
38.0,40.0,B,7/5,d7,3
40.0,44.0,B,1,M,0
44.0,48.0,B,5,M,0
48.0,50.0,B,1,M,0
50.0,52.0,B,7/5,d7,3
52.0,56.0,B,1,M,0
56.0,60.0,B,5/2,D7,0
60.0,62.0,B,2,m,0
62.0,64.0,B,5/2,D7,2
64.0,68.0,e,+6,m,0
68.0,72.0,e,5,D7,1
72.0,76.0,e,5,D7,0
76.0,80.0,e,5,D7,1
80.0,82.0,e,+4,D7,2
82.0,88.0,E,5,D7,0
88.0,92.0,E,1,M7,3
92.0,96.0,E,5,D7,0
96.0,98.0,E,1,M,0
98.0,100.0,E,5,D7,2
100.0,104.0,E,1,M,0
104.0,106.0,c#,1,m,0
106.0,108.0,c#,5,D7,0
108.0,110.0,c#,1,m,0
110.0,112.0,c#,5,D7,0
112.0,115.0,B,2,m,0
115.0,116.0,B,5,D7,0
116.0,117.0,B,1,M,0
117.0,118.0,B,7/2,d7,0
118.0,119.0,B,2,m,0
119.0,120.0,B,2,m,1
120.0,123.0,B,1,M,2
123.0,124.0,B,5,D7,0
124.0,126.0,B,1,M,0
126.0,126.5,E,4,M,1
126.5,127.0,E,3,m,1
127.0,127.5,E,2,m,1
127.5,128.0,E,1,M,1
128.0,130.0,E,5,D7,0
130.0,130.5,E,7,d7,0
130.5,131.0,E,1,M,0
131.0,131.5,E,4,M,1
131.5,132.0,E,1,M,2
132.0,134.0,E,5,D7,0
134.0,134.5,E,2,m,1
134.5,135.0,E,1,M,1
135.0,135.5,E,7,d,1
135.5,136.0,E,6,m,1
136.0,140.0,E,5,D7,0
140.0,142.0,E,1,M,0
142.0,144.0,E,7/5,d,2
144.0,146.5,E,1,M,0
146.5,148.0,E,7/5,d,2
148.0,153.0,E,1,M,0
153.0,154.0,E,5,D7,0
154.0,156.0,E,1,M,0
