0.0,5.0,G,1,M,0
5.0,6.0,G,1,M,1
6.0,7.0,G,5,M,2
7.0,8.0,G,1,M,0
8.0,9.0,G,5,M,1
9.0,10.0,G,5,M,0
10.0,11.0,G,1,M,0
11.0,12.0,G,5/4,D7,3
12.0,13.0,G,6,m7,0
13.0,14.0,G,5,D7,1
14.0,21.0,G,1,M,0
21.0,22.0,G,1,M,1
22.0,23.0,G,5,M,2
23.0,24.0,G,1,M,0
24.0,25.0,G,5,M,1
25.0,26.0,G,5,M,0
26.0,27.0,G,1,M,0
27.0,28.0,G,5/4,D7,3
28.0,29.0,G,6,m7,0
29.0,30.0,G,5,D7,1
30.0,32.0,G,1,M,0
32.0,36.0,G,2,m,1
36.0,40.0,G,1,M,1
40.0,42.0,G,4,M,0
42.0,44.0,G,5,M,0
44.0,48.0,G,1,M,0
48.0,52.0,G,2,m,1
52.0,56.0,G,5/5,D7,1
56.0,60.0,G,5,D7,0
60.0,64.0,G,1,M,2
64.0,68.0,G,5,D7,0
68.0,72.0,G,1,M,2
72.0,73.0,G,5,M,0
73.0,74.0,G,1,M,2
74.0,75.0,G,5,M,0
75.0,76.0,G,1,M,2
76.0,80.0,G,5,M,0
80.0,81.0,D,1,M,1
81.0,82.0,D,5,D7,3
82.0,83.0,D,1,M,1
83.0,84.0,D,5,M,1
84.0,85.0,D,1,M,0
85.0,86.0,D,5,M,1
86.0,88.0,D,5,M,0
88.0,89.0,D,5,D7,3
89.0,90.0,D,1,M,1
90.0,91.0,D,5,M,2
91.0,92.0,D,1,M,0
92.0,93.0,D,5,D7,1
93.0,96.0,D,1,M,0
96.0,98.0,D,2,m,1
98.0,100.0,D,1,M,1
100.0,102.0,D,2,m,1
102.0,104.0,D,1,M,1
104.0,106.0,D,2,m,1
106.0,108.0,D,5/5,D7,1
108.0,112.0,D,5,M,0
112.0,113.0,D,1,M,1
113.0,114.0,D,5,D7,3
114.0,115.0,D,1,M,1
115.0,116.0,D,5,M,1
116.0,117.0,D,1,M,0
117.0,120.0,D,5,M,0
120.0,121.0,D,5,D7,3
121.0,122.0,D,1,M,1
122.0,123.0,D,5,M,2
123.0,124.0,D,1,M,0
124.0,125.0,D,5,D7,1
125.0,128.0,D,1,M,0
128.0,130.0,D,2,m,1
130.0,132.0,D,1,M,1
132.0,134.0,D,2,m,1
134.0,136.0,D,1,M,1
136.0,138.0,D,2,m,1
138.0,140.0,D,5,M,0
140.0,144.0,D,1,M,0
144.0,148.0,D,5,D7,2
148.0,152.0,D,1,M,0
152.0,156.0,D,5,D7,1
156.0,160.0,D,1,M,0
160.0,164.0,D,5/4,D7,0
164.0,166.0,D,4,M,0
166.0,167.0,D,1,M,2
167.0,168.0,D,5,D7,0
168.0,172.0,D,1,M,0
172.0,176.0,D,4,M,0
176.0,177.0,D,1,M,0
177.0,178.0,D,2,m,1
178.0,179.0,D,1,M,2
179.0,180.0,D,5,M,0
180.0,184.0,D,1,M,0
184.0,188.0,D,4,M,0
188.0,189.0,D,1,M,0
189.0,190.0,D,2,m,1
190.0,191.0,D,1,M,2
191.0,192.0,D,5,M,0
192.0,194.0,D,1,M,0
194.0,196.0,D,5,D7,3
196.0,198.0,D,1,M,0
198.0,200.0,D,5,D7,3
200.0,201.0,D,1,M,0
201.0,202.0,D,5,D7,3
202.0,203.0,D,1,M,0
203.0,204.0,D,5,D7,3
204.0,208.0,D,1,M,0
208.0,213.0,G,1,M,0
213.0,214.0,G,1,M,1
214.0,215.0,G,5,M,2
215.0,216.0,G,1,M,0
216.0,217.0,G,5,M,1
217.0,218.0,G,5,M,0
218.0,219.0,G,1,M,0
219.0,220.0,G,5/4,D7,3
220.0,221.0,G,6,m7,0
221.0,222.0,G,5,D7,1
222.0,229.0,G,1,M,0
229.0,230.0,G,1,M,1
230.0,231.0,G,5,M,2
231.0,232.0,G,1,M,0
232.0,233.0,G,5,M,1
233.0,234.0,G,5,M,0
234.0,235.0,G,1,M,0
235.0,236.0,G,5/4,D7,3
236.0,237.0,G,6,m7,0
237.0,238.0,G,5,D7,1
238.0,240.0,G,1,M,0
240.0,244.0,G,2,m,1
244.0,248.0,G,1,M,1
248.0,250.0,G,4,M,0
250.0,252.0,G,5,M,0
252.0,256.0,G,1,M,0
256.0,260.0,G,2,m,1
260.0,264.0,G,5/5,D7,1
264.0,268.0,G,5,D7,0
268.0,272.0,G,1,M,2
272.0,276.0,G,5,D7,0
276.0,280.0,G,1,M,2
280.0,281.0,G,5,M,0
281.0,282.0,G,1,M,2
282.0,283.0,G,5,M,0
283.0,284.0,G,1,M,2
284.0,288.0,G,5,M,0
288.0,289.0,D,1,M,1
289.0,290.0,D,5,D7,3
290.0,291.0,D,1,M,1
291.0,292.0,D,5,M,1
292.0,293.0,D,1,M,0
293.0,294.0,D,5,M,1
294.0,296.0,D,5,M,0
296.0,297.0,D,5,D7,3
297.0,298.0,D,1,M,1
298.0,299.0,D,5,M,2
299.0,300.0,D,1,M,0
300.0,301.0,D,5,D7,1
301.0,304.0,D,1,M,0
304.0,306.0,D,2,m,1
306.0,308.0,D,1,M,1
308.0,310.0,D,2,m,1
310.0,312.0,D,1,M,1
312.0,314.0,D,2,m,1
314.0,316.0,D,5/5,D7,1
316.0,320.0,D,5,M,0
320.0,321.0,D,1,M,1
321.0,322.0,D,5,D7,3
322.0,323.0,D,1,M,1
323.0,324.0,D,5,M,1
324.0,325.0,D,1,M,0
325.0,328.0,D,5,M,0
328.0,329.0,D,5,D7,3
329.0,330.0,D,1,M,1
330.0,331.0,D,5,M,2
331.0,332.0,D,1,M,0
332.0,333.0,D,5,D7,1
333.0,336.0,D,1,M,0
336.0,338.0,D,2,m,1
338.0,340.0,D,1,M,1
340.0,342.0,D,2,m,1
342.0,344.0,D,1,M,1
344.0,346.0,D,2,m,1
346.0,348.0,D,5,M,0
348.0,352.0,D,1,M,0
352.0,356.0,D,5,D7,2
356.0,360.0,D,1,M,0
360.0,364.0,D,5,D7,1
364.0,368.0,D,1,M,0
368.0,372.0,D,5/4,D7,0
372.0,374.0,D,4,M,0
374.0,375.0,D,1,M,2
375.0,376.0,D,5,D7,0
376.0,380.0,D,1,M,0
380.0,384.0,D,4,M,0
384.0,385.0,D,1,M,0
385.0,386.0,D,2,m,1
386.0,387.0,D,1,M,2
387.0,388.0,D,5,M,0
388.0,392.0,D,1,M,0
392.0,396.0,D,4,M,0
396.0,397.0,D,1,M,0
397.0,398.0,D,2,m,1
398.0,399.0,D,1,M,2
399.0,400.0,D,5,M,0
400.0,402.0,D,1,M,0
402.0,404.0,D,5,D7,3
404.0,406.0,D,1,M,0
406.0,408.0,D,5,D7,3
408.0,409.0,D,1,M,0
409.0,410.0,D,5,D7,3
410.0,411.0,D,1,M,0
411.0,412.0,D,5,D7,3
412.0,416.0,D,1,M,0
416.0,420.0,a,4,m,0
420.0,421.0,a,1,m,1
421.0,422.0,a,5,D7,3
422.0,423.0,a,1,m,1
423.0,424.0,a,5,M,1
424.0,425.0,a,1,m,0
425.0,426.0,a,5,D7,2
426.0,427.0,a,1,m,1
427.0,428.0,a,5,D7,2
428.0,432.0,e,4,m,0
432.0,433.0,e,1,m,1
433.0,434.0,e,5,D7,3
434.0,435.0,e,1,m,1
435.0,436.0,e,5,M,1
436.0,438.0,e,1,m,0
438.0,440.0,e,+4,Gr+6,1
440.0,442.0,e,5,M,0
442.0,444.0,e,5,D7,0
444.0,446.0,e,1,m,2
446.0,447.0,e,5,M,0
447.0,448.0,e,1,m,2
448.0,450.0,e,5,M,0
450.0,452.0,e,5,D7,0
452.0,454.0,e,1,m,2
454.0,455.0,e,5,M,0
455.0,456.0,e,1,m,2
456.0,458.0,e,5,M,0
458.0,460.0,e,5,D7,0
460.0,462.0,G,6,m,0
462.0,464.0,G,6,m7,0
464.0,466.0,G,2,m,0
466.0,468.0,G,2,m7,0
468.0,470.0,G,5,M,0
470.0,472.0,G,5,D7,0
472.0,477.0,G,1,M,0
477.0,478.0,G,1,M,1
478.0,479.0,G,5,M,2
479.0,480.0,G,1,M,0
480.0,481.0,G,5,M,1
481.0,482.0,G,5,M,0
482.0,483.0,G,1,M,0
483.0,484.0,G,5/4,D7,3
484.0,485.0,G,6,m7,0
485.0,486.0,G,5,D7,1
486.0,493.0,G,1,M,0
493.0,494.0,G,1,M,1
494.0,495.0,G,5,M,2
495.0,496.0,G,1,M,0
496.0,497.0,G,5,M,1
497.0,498.0,G,5,M,0
498.0,499.0,G,1,M,0
499.0,500.0,G,5/4,D7,3
500.0,501.0,C,1,M,1
501.0,502.0,C,4,M,0
502.0,503.0,C,1,M,2
503.0,504.0,C,5,D7,0
504.0,508.0,C,1,M,0
508.0,512.0,C,5,D7,2
512.0,516.0,C,1,M,0
516.0,520.0,C,5,D7,1
520.0,524.0,C,1,M,0
524.0,528.0,G,5/2,D7,2
528.0,530.0,G,2,m,1
530.0,532.0,G,5/5,D7,1
532.0,536.0,G,5,D7,0
536.0,540.0,G,1,M,2
540.0,544.0,G,5,D7,0
