0.0,2.0,D,1,M,0
2.0,4.0,D,1,M,1
4.0,5.0,D,2,m,0
5.0,6.0,D,2,m7,0
6.0,7.0,D,5,M,0
7.0,8.0,D,5,D7,0
8.0,9.0,D,1,M,0
9.0,10.0,D,1,M7,0
10.0,11.0,D,6,m,1
11.0,12.0,D,6,m7,1
12.0,14.0,A,5,D7,3
14.0,15.0,A,1,M,1
15.0,16.0,A,6,m7,2
16.0,17.0,A,2,m,0
17.0,18.0,A,2,m7,0
18.0,19.0,A,5,M,0
19.0,20.0,A,5,D7,0
20.0,21.0,A,1,M,0
21.0,22.0,A,1,D7,0
22.0,23.0,e,2,m,1
23.0,24.0,e,2,m7,1
24.0,26.0,e,5,D7,3
26.0,27.0,e,1,m,1
27.0,28.0,e,+6,viøb7653,1
28.0,30.0,b,5,D7,0
30.0,31.0,b,1,m,2
31.0,32.0,e,2,d,0
32.0,34.0,e,7/2,d7,0
34.0,36.0,e,5/2,D7,0
36.0,37.0,e,2,m,0
37.0,38.0,e,2,m7,0
38.0,39.0,e,5,M,0
39.0,40.0,e,5,D7,0
40.0,41.0,e,1,m,0
41.0,42.0,D,2,m7,0
42.0,44.0,D,7/2,d7,0
44.0,45.0,D,2,m,0
45.0,46.0,D,2,m7,0
46.0,47.0,D,5,M,0
47.0,48.0,D,5,D7,0
48.0,49.0,D,1,M,0
49.0,50.0,G,5,D7,0
50.0,51.0,G,1,M,2
51.0,52.0,G,7/5,h7,0
52.0,53.0,G,5,M,0
53.0,54.0,G,5,D7,0
54.0,55.0,A,2,m,1
55.0,56.0,A,2,m7,1
56.0,58.0,A,5,D7,3
58.0,59.0,A,1,m,1
59.0,60.0,e,2,h7,0
60.0,62.0,e,5,D7,0
62.0,63.0,e,1,m,0
63.0,64.0,b,6,M,0
64.0,67.0,b,7,d7,2
67.0,68.0,b,5,D7,1
68.0,69.0,b,1,m,0
69.0,70.0,a,2,m7,0
70.0,71.0,a,5,M,0
71.0,72.0,a,5,D7,0
72.0,73.0,a,1,m,0
73.0,74.0,G,2,m7,0
74.0,75.0,G,5,M,0
75.0,76.0,G,5,D7,0
76.0,78.0,G,1,M,0
78.0,79.0,G,1,M,1
79.0,80.0,G,6,m7,0
80.0,81.0,G,2,m,0
81.0,82.0,G,2,m7,0
82.0,83.0,G,5,M,0
83.0,84.0,G,5,D7,0
84.0,85.0,G,1,M,0
85.0,86.0,G,1,M7,0
86.0,87.0,G,6,m,1
87.0,88.0,G,6,m7,1
88.0,90.0,D,5,D7,3
90.0,91.0,D,1,M,1
91.0,92.0,D,6,m7,2
92.0,93.0,D,2,m,0
93.0,94.0,D,2,m7,0
94.0,95.0,D,5,M,0
95.0,96.0,D,5,D7,0
96.0,98.0,D,1,M,0
98.0,100.0,D,5/4,D7,1
100.0,103.0,D,4,M,0
103.0,104.0,D,7/5,d7,2
104.0,106.0,D,5,D7,0
106.0,107.0,D,1,M,2
107.0,108.0,D,6,m7,3
108.0,110.0,D,5,D7,0
110.0,112.0,D,7/5,h7,1
112.0,114.0,d,5,D7,0
114.0,115.0,d,1,m,2
115.0,116.0,d,5,D7,0
116.0,117.0,d,6,M,1
117.0,118.0,d,1,m7,2
118.0,122.0,d,7/5,d7,0
122.0,124.0,d,5/5,M,1
124.0,125.0,d,1,m,2
125.0,126.0,d,5,D7,0
126.0,127.0,d,1,M,2
127.0,128.0,d,5,D7,0
128.0,132.0,d,7/5,d7,2
132.0,133.0,d,7,d7,0
133.0,134.0,d,7/5,d7,2
134.0,136.0,d,5,D7,0
136.0,140.0,d,1,M,0
