0.0,2.0,A-,1,M,0
2.0,6.0,A-,2,m7,3
6.0,6.5,A-,1,M,0
6.5,8.0,A-,5/4,D7,0
8.0,9.0,A-,4,M,2
9.0,9.5,A-,1,M,0
9.5,10.5,A-,4,M,2
10.5,11.0,A-,1,M,0
11.0,14.0,A-,5/4,D7,0
14.0,15.5,A-,4,M,2
15.5,18.0,A-,1,M,0
18.0,18.5,A-,4,M,1
18.5,20.0,D-,1,M,0
20.0,21.5,D-,4,M,1
21.5,24.0,D-,1,M,0
24.0,26.0,D-,7,d,0
26.0,29.0,D-,1,M,0
29.0,32.0,A-,5,D7,3
32.0,35.0,A-,5/4,D7,1
35.0,36.5,A-,4,M,0
36.5,41.0,A-,5,D7,0
41.0,42.0,A-,1,M,0
42.0,42.5,A-,4,M,1
42.5,44.0,A-,5,D7,0
44.0,45.0,A-,1,M,0
45.0,45.5,A-,4,M,1
45.5,47.0,A-,5,D7,0
47.0,50.0,A-,1,M,0
