0.0,4.5,g,1,m,0
4.5,6.0,g,2,h7,3
6.0,7.5,g,1,m,0
7.5,9.0,g,5,m,1
9.0,10.5,g,4,m,0
10.5,12.0,g,2,h7,1
12.0,13.5,g,5,M,0
13.5,15.0,g,5,D7,3
15.0,17.5,g,6,M,2
17.5,18.0,g,+4,Gr+6,3
18.0,21.0,g,3,M,0
21.0,23.0,g,1/5,m,2
23.0,24.0,g,5/5,M,0
24.0,27.0,g,5,M,0
27.0,28.5,g,4,m,1
28.5,30.0,g,2,h7,1
30.0,33.0,g,5,M,0
33.0,34.5,g,4,m,1
34.5,36.0,g,5/-7,D7,1
36.0,37.5,g,-7,M,0
37.5,39.0,g,5,D7,1
39.0,40.5,g,1,m,0
40.5,42.0,g,4,m7,2
42.0,43.5,g,1,m,0
43.5,45.0,g,5,m,1
45.0,46.5,g,1,m,0
46.5,48.0,g,5/4,D7,3
48.0,49.5,g,4,M,1
49.5,51.0,g,+4,Gr+6,1
51.0,54.0,g,1,m,2
54.0,55.5,g,4,m,0
55.5,56.5,g,1,m,2
56.5,57.0,g,4,m,1
57.0,58.5,g,1,m,2
58.5,60.0,g,5,D7,0
60.0,61.5,g,1,m,0
61.5,63.0,g,5,D7,3
63.0,64.5,g,5/4,D7,1
64.5,65.5,g,4,M,0
65.5,66.0,g,+4,Gr+6,1
66.0,67.5,g,1,m,2
67.5,69.0,g,5,D7,0
69.0,70.5,g,1,M,0
70.5,72.0,g,2,h7,3
72.0,73.5,g,1,M,0
73.5,75.0,g,2,h7,3
75.0,81.0,g,1,M,0
81.0,82.5,g,1,m,0
82.5,84.0,g,2,h7,3
84.0,85.5,g,1,m,0
85.5,87.0,g,5,m,1
87.0,88.5,g,4,m,0
88.5,90.0,g,2,h7,1
90.0,91.5,g,5,M,0
91.5,93.0,g,5,D7,3
93.0,95.5,g,6,M,2
95.5,96.0,g,+4,Gr+6,3
96.0,99.0,g,3,M,0
99.0,101.0,g,1/5,m,2
101.0,102.0,g,5/5,M,0
102.0,108.0,g,5,M,0
108.0,109.5,g,4,m,1
109.5,111.0,g,2,h7,1
111.0,114.0,g,5,M,0
114.0,115.5,g,4,m,1
115.5,117.0,g,5/-7,D7,1
117.0,118.5,g,-7,M,0
118.5,120.0,g,5,D7,1
120.0,121.5,g,1,m,0
121.5,123.0,g,4,m7,2
123.0,124.5,g,1,m,0
124.5,126.0,g,5,m,1
126.0,127.5,g,1,m,0
127.5,129.0,g,5/4,D7,3
129.0,130.5,g,4,M,1
130.5,132.0,g,+4,Gr+6,1
132.0,135.0,g,1,m,2
135.0,136.5,g,4,m,0
136.5,137.5,g,1,m,2
137.5,138.0,g,4,m,1
138.0,139.5,g,1,m,2
139.5,141.0,g,5,D7,0
141.0,142.5,g,1,m,0
142.5,144.0,g,5,D7,3
144.0,145.5,g,5/4,D7,1
145.5,146.5,g,4,M,0
146.5,147.0,g,+4,Gr+6,1
147.0,148.5,g,1,m,2
148.5,150.0,g,5,D7,0
150.0,151.5,g,1,M,0
151.5,153.0,g,2,h7,3
153.0,154.5,g,1,M,0
154.5,156.0,g,2,h7,3
156.0,162.0,g,1,M,0
