0.0,6.0,c,1,m,0
6.0,17.5,c,7/5,d7,2
17.5,21.0,c,1,m,0
21.0,23.0,c,5,M,0
23.0,24.0,c,4,m,1
24.0,26.0,f,1,m,2
26.0,27.0,f,5,D7,0
27.0,30.0,f,1,m,0
30.0,33.0,c,4,m,1
33.0,34.0,c,1,m,2
34.0,35.0,c,5,M,0
35.0,36.0,c,1,m,1
36.0,38.0,c,1,m,2
38.0,39.0,c,5,M,0
39.0,45.0,c,1,m,0
45.0,80.5,c,7/5,d7,2
80.5,84.0,c,1,m,0
84.0,86.0,c,5,M,0
86.0,87.0,c,4,m,1
87.0,89.0,f,1,m,2
89.0,90.0,f,5,D7,0
90.0,93.0,f,1,m,0
93.0,94.0,c,4,m,1
94.0,96.0,c,-2,M,1
96.0,97.0,c,1,m,2
97.0,98.0,c,5,M,0
98.0,99.0,c,1,m,1
99.0,101.0,c,1,m,2
101.0,102.0,c,5,M,0
102.0,108.0,c,1,m,0
108.0,120.0,c,7/5,d7,2
