0.0,8.0,E-,1,M,0
8.0,12.0,E-,5,D7,1
12.0,14.0,E-,5/6,D7,2
14.0,16.0,E-,5/6,D7,1
16.0,20.0,E-,5/2,D7,0
20.0,24.0,E-,5/5,D7,0
24.0,30.0,E-,5,M,0
30.0,40.0,E-,1,M,0
40.0,48.0,E-,5,D7,2
48.0,54.0,E-,5,D7,0
54.0,61.5,E-,1,M,0
61.5,67.5,C,1,M,0
67.5,68.0,C,5,M,0
68.0,71.5,C,1,M,0
71.5,72.0,C,5,M,0
72.0,75.5,C,1,M,0
75.5,77.0,E-,1,M,1
77.0,80.0,E-,1,M,2
80.0,82.0,E-,5,D7,0
82.0,84.0,E-,1,M,2
84.0,86.0,E-,7/2,d7,2
86.0,87.0,E-,4,M7,0
87.0,88.0,E-,5/5,D7,1
88.0,89.0,E-,1,M,2
89.0,90.0,E-,5,D7,0
90.0,98.0,E-,1,M,0
98.0,102.0,E-,5,D7,1
102.0,104.0,E-,5/6,D7,2
104.0,106.0,E-,5/6,D7,1
106.0,110.0,E-,5/2,D7,0
110.0,114.0,E-,5/5,D7,0
114.0,120.0,E-,5,M,0
120.0,130.0,E-,1,M,0
130.0,138.0,E-,5,D7,2
138.0,144.0,E-,5,D7,0
144.0,151.5,E-,1,M,0
151.5,157.5,C-,1,M,0
157.5,158.0,C-,5,M,0
158.0,161.5,C-,1,M,0
161.5,162.0,C-,5,M,0
162.0,165.5,C-,1,M,0
165.5,167.0,E-,1,M,1
167.0,170.0,E-,1,M,2
170.0,172.0,E-,5,D7,0
172.0,174.0,E-,1,M,2
174.0,176.0,E-,7/2,d7,2
176.0,177.0,E-,4,M7,0
177.0,178.0,E-,5/5,D7,1
178.0,179.0,E-,1,M,2
179.0,180.0,E-,5,D7,0
180.0,188.0,E-,1,M,0
188.0,192.0,E-,5,D7,1
192.0,194.0,E-,5/6,D7,2
194.0,196.0,E-,5/6,D7,1
196.0,200.0,E-,5/2,D7,0
200.0,204.0,E-,5/5,D7,0
204.0,210.0,E-,5,M,0
210.0,220.0,E-,1,M,0
220.0,228.0,E-,5,D7,2
228.0,234.0,E-,5,D7,0
234.0,241.5,E-,1,M,0
241.5,247.5,G,1,M,0
247.5,248.0,G,4,M,2
248.0,251.5,G,1,M,0
251.5,252.0,G,4,M,2
252.0,255.5,G,1,M,0
255.5,257.0,E-,1,M,1
257.0,260.0,E-,1,M,2
260.0,262.0,E-,5,D7,0
262.0,264.0,E-,1,M,2
264.0,266.0,E-,7/2,d7,2
266.0,267.0,E-,4,M7,0
267.0,268.0,E-,5/5,D7,1
268.0,269.0,E-,1,M,2
269.0,270.0,E-,5,D7,0
270.0,278.0,E-,1,M,0
278.0,282.0,E-,5,D7,1
282.0,284.0,E-,5/6,D7,2
284.0,286.0,E-,5/6,D7,1
286.0,290.0,E-,5/2,D7,0
290.0,294.0,E-,5/5,D7,0
294.0,300.0,E-,5,M,0
300.0,310.0,E-,1,M,0
310.0,318.0,E-,5,D7,2
318.0,324.0,E-,5,D7,0
324.0,331.5,E-,1,M,0
331.5,337.5,C,1,M,0
337.5,338.0,C,5,M,0
338.0,343.5,C,1,M,0
343.5,344.0,C,5,M,0
344.0,347.5,C,1,M,0
347.5,349.0,E-,1,M,1
349.0,352.0,E-,1,M,2
352.0,354.0,E-,5,D7,0
354.0,356.0,E-,1,M,2
356.0,358.0,E-,7/2,d7,2
358.0,359.0,E-,4,M7,0
359.0,360.0,E-,5/5,D7,1
360.0,361.0,E-,1,M,2
361.0,362.0,E-,5,D7,0
362.0,368.0,E-,1,M,0
368.0,370.0,E-,5,D7,3
370.0,376.0,E-,1,M,0
