0.0,0.75,a,1,m,2
0.75,2.5,a,1,m,0
2.5,4.0,a,5,M,0
4.0,5.5,a,1,m,0
5.5,7.0,a,5,M,0
7.0,10.0,a,1,m7,0
10.0,11.5,a,7,d,1
11.5,13.0,a,1,m,0
13.0,14.5,a,7,d,1
14.5,15.5,a,1,m,0
15.5,16.0,a,5,M,0
16.0,17.5,a,1,m,0
17.5,19.0,a,5,M,1
19.0,20.5,a,7,d,1
20.5,23.5,a,1,m,0
23.5,25.0,a,+4,D7,0
25.0,29.5,a,5,M,0
29.5,31.0,a,5,D7,3
31.0,32.5,C,1,M,0
32.5,34.0,C,7,d7,3
34.0,35.5,C,1,M,0
35.5,37.0,C,1,M,2
37.0,38.5,C,6,m7,0
38.5,39.5,e,1,m,2
39.5,40.0,e,5,D7,0
40.0,43.0,e,1,m,0
43.0,44.5,G,7,d,1
44.5,46.0,G,1,M,1
46.0,47.5,G,7,d,1
47.5,49.0,G,1,M,1
49.0,50.5,a,7,d,1
50.5,52.0,a,1,m,1
52.0,53.5,a,7,d,1
53.5,55.0,a,1,m,1
55.0,56.5,d,5,D7,1
56.5,58.0,d,1,m,0
58.0,59.5,d,5/4,D7,1
59.5,61.0,d,4,m,0
61.0,62.5,d,1,m,1
62.5,64.0,d,4,D7,0
64.0,65.0,d,1,m,2
65.0,65.5,d,5,D7,0
65.5,66.25,d,1,m,0
66.25,67.0,a,5,M,0
67.0,73.0,a,5,D7,0
73.0,74.5,a,1,m,0
74.5,76.0,a,5,M,1
76.0,77.5,a,7,d,1
77.5,80.5,a,1,m,0
80.5,82.0,a,+4,D7,0
82.0,86.5,a,5,M,0
86.5,88.0,a,5,D7,3
88.0,89.5,F,1,M,2
89.5,91.0,F,5,D7,0
91.0,92.5,F,1,M,0
92.5,94.0,A,+4,Gr+6,1
94.0,95.5,A,1,M,1
95.5,97.0,A,4,M,0
97.0,98.0,A,1,M,2
98.0,98.5,A,5,D7,0
98.5,99.25,A,1,M,0
99.25,103.0,a,1,m,0
103.0,104.5,a,7,d7,3
104.5,106.0,a,1,m,0
106.0,107.5,a,7,d7,3
107.5,110.5,a,1,m,0
110.5,112.0,a,+4,It+6,1
112.0,118.0,a,5,M,0
118.0,119.5,F,1,M,2
119.5,121.0,F,5,D7,0
121.0,122.5,F,1,M,0
122.5,124.0,F,7/6,d7,1
124.0,125.5,g,1,m,2
125.5,127.0,g,5,D7,0
127.0,128.5,g,1,m,0
128.5,130.0,A,+4,It+6,1
130.0,131.5,A,1,M,1
131.5,133.0,A,4,M,0
133.0,134.5,A,1,M,2
134.5,136.0,A,5,D7,0
136.0,139.0,A,1,M,0
139.0,140.5,a,1,m,0
140.5,142.0,a,5,M,0
142.0,143.5,a,1,m,0
143.5,145.0,a,5,M,0
145.0,148.0,a,1,m7,0
148.0,149.5,a,7,d,1
149.5,151.0,a,1,m,0
151.0,152.5,a,7,d,1
152.5,154.0,a,1,m,0
