0.0,4.0,g,1,m,1
4.0,8.0,g,+4,Gr+6,2
8.0,20.0,g,1,m,0
20.0,24.0,c,6,M7,3
24.0,28.0,c,+4,Gr+6,1
28.0,32.0,E-,5,D7,1
32.0,35.0,E-,6,m7,2
35.0,36.0,E-,4,M,1
36.0,40.0,E-,5,D7,1
40.0,46.0,E-,5,D7,2
46.0,48.0,E-,4,M7,2
48.0,55.0,C,-2,D7,0
55.0,56.0,C,-2,a,0
56.0,60.0,C,1,M,0
60.0,62.0,C,6,m,0
62.0,64.0,C,6,m7,3
64.0,68.0,C,2,m7,0
68.0,70.0,C,3/2,a,0
70.0,72.0,C,2,m,1
72.0,76.0,C,+4/2,Gr+6,1
76.0,84.0,c,6,a,0
84.0,88.0,c,5,D7,0
88.0,92.0,c,6,M,0
92.0,96.0,D-,5,a,0
96.0,100.0,D-,1,M,0
100.0,104.0,a,+6,m,2
104.0,108.0,a,2,m7,0
108.0,110.0,a,7,d7,2
110.0,112.0,F,+4,It+6,1
112.0,116.0,F,5/5,D7,0
116.0,120.0,F,5,a,0
120.0,123.0,F,1,M,0
123.0,124.0,C,5/3,D7,0
124.0,127.0,C,1,M7,1
127.0,128.0,C,5/2,D7,0
128.0,131.0,C,2,M,0
131.0,132.0,C,+4,Gr+6,1
132.0,136.0,C,1,M,2
136.0,140.0,C,7/5,d7,0
140.0,146.0,C,5,D7,2
146.0,153.0,E-,+4/2,Gr+6,1
153.0,154.0,E-,2,M,1
154.0,162.0,E-,5,D7,0
162.0,168.0,D,1,M,2
168.0,170.0,D,4,M,1
170.0,171.0,D,1,M,2
171.0,174.0,D,4,M,0
174.0,176.0,D,7/6,d7,0
176.0,178.0,D,6,m,0
178.0,184.0,D,5,D7,1
184.0,194.0,D,4,m,1
194.0,198.0,g,6,M7,3
198.0,199.0,g,1,m,2
199.0,202.0,g,3,a,1
202.0,206.0,B-,5,D7,0
206.0,208.0,B-,4,M7,3
208.0,209.0,B-,3/2,a,0
209.0,210.0,B-,2,m,0
210.0,211.0,b-,7,d7,0
211.0,212.0,b-,5/3,D7,0
212.0,213.0,b-,2,m,2
213.0,214.0,b-,5/3,D7,3
214.0,218.0,G-,5,a,1
218.0,222.0,G-,1,M,0
222.0,226.0,C-,5,a,0
226.0,230.0,C-,1,M,0
230.0,234.0,C-,4,M,2
234.0,238.0,C,6,m,0
238.0,242.0,C,2,h7,0
242.0,246.0,C,5,D7,0
246.0,250.0,C,5/4,a,0
250.0,253.0,C,2,m,1
253.0,254.0,C,5/3,D7,0
254.0,257.0,C,1,M,1
257.0,258.0,C,5/2,D7,0
258.0,261.0,C,2,M,0
261.0,262.0,C,+4,Gr+6,1
262.0,268.0,C,1,M,2
268.0,270.0,C,7/2,d7,0
270.0,276.0,C,5,D7,2
276.0,284.0,C,+4/4,Gr+6,1
284.0,288.0,C,+4,Gr+6,1
288.0,296.0,C,1,m,0
