0.0,1.0,a,1,m,1
1.0,1.5,a,7,d,1
1.5,2.0,a,1,m,0
2.0,2.5,a,5,M,0
2.5,4.0,a,1,m,1
4.0,5.0,a,4,m,0
5.0,5.5,a,1,m,1
5.5,6.0,a,-2,M,0
6.0,6.5,a,6,M,0
6.5,8.0,a,-2,M,1
8.0,8.5,a,-2,bII6#5,1
8.5,9.0,a,5,M,0
9.0,9.5,a,7,d7,2
9.5,10.0,a,1,m,1
10.0,10.5,a,7,d,1
10.5,11.0,a,1,m,0
11.0,11.5,C,1,M7,2
11.5,12.0,C,4,M,0
12.0,12.5,C,1,M,1
12.5,13.5,C,7,d,1
13.5,14.5,a,5,M,0
14.5,15.0,a,1,m,0
15.0,17.0,a,1,m,1
17.0,17.5,a,7,d,1
17.5,18.0,a,1,m,0
18.0,18.5,a,5,M,0
18.5,20.0,a,1,m,1
20.0,21.0,a,4,m,0
21.0,21.5,a,1,m,1
21.5,22.0,a,-2,M,0
22.0,22.5,a,6,M,0
22.5,24.0,a,-2,M,1
24.0,24.5,a,-2,bII6#5,1
24.5,25.0,a,5,M,0
25.0,25.5,a,7,d7,2
25.5,26.0,a,1,m,1
26.0,26.5,a,7,d,1
26.5,27.0,a,1,m,0
27.0,27.5,C,1,M7,2
27.5,28.0,C,4,M,0
28.0,28.5,C,1,M,1
28.5,29.5,C,7,d,1
29.5,30.5,a,5,M,0
30.5,31.0,a,1,m,0
31.0,33.0,a,1,m,1
33.0,33.5,a,7,d,1
33.5,34.0,a,1,m,0
34.0,34.5,a,5,M,0
34.5,36.0,a,1,m,1
36.0,37.0,a,4,m,0
37.0,37.5,a,1,m,1
37.5,38.0,a,-2,M,0
38.0,38.5,a,6,M,0
38.5,40.0,a,-2,M,1
40.0,40.5,a,-2,bII6#5,1
40.5,41.0,a,5,M,0
41.0,41.5,a,7,d7,2
41.5,42.0,a,1,m,1
42.0,42.5,a,7,d,1
42.5,43.0,a,1,m,0
43.0,43.5,C,1,M7,2
43.5,44.0,C,4,M,0
44.0,44.5,C,1,M,1
44.5,45.5,C,7,d,1
45.5,46.5,a,5,M,0
46.5,47.0,a,1,m,0
47.0,51.0,d,5,D7,3
51.0,51.5,d,5,D7,1
51.5,52.0,d,1,m,0
52.0,52.5,d,1,m,1
52.5,55.0,F,2,m7,0
55.0,55.5,F,5,D7,0
55.5,56.0,F,5,D7,1
56.0,57.5,F,1,M7,0
57.5,58.0,a,2,d,0
58.0,58.5,a,2,h7,1
58.5,59.0,a,7,d7,3
59.0,60.0,a,6,M,0
60.0,60.5,a,6,M7,3
60.5,61.5,a,4,m7,0
61.5,62.0,a,1,m,2
62.0,62.5,a,5,M,0
62.5,63.0,a,1,m,0
63.0,63.5,a,7/4,d7,2
63.5,64.0,a,4,m,1
64.0,64.5,a,5,M,0
64.5,65.25,a,1,m,0
65.25,65.5,a,4,m,0
65.5,66.0,a,1,m,2
66.0,66.5,a,5,M,0
66.5,67.0,a,1,m,0
67.0,67.5,a,7/4,d7,2
67.5,68.0,a,4,m,1
68.0,68.5,a,5,M,0
68.5,69.25,a,1,m,0
69.25,69.5,a,4,m,0
69.5,70.0,a,1,m,2
70.0,70.5,a,5,M,0
70.5,74.5,a,1,m,0
