0.0,8.0,G,1,M,0
8.0,11.0,G,5,D7,0
11.0,12.0,G,1,M,0
12.0,16.0,G,1,M7,3
16.0,17.0,G,4,M,1
17.0,18.0,G,4,M,0
18.0,19.0,G,7/2,d7,0
19.0,20.0,G,2,m,1
20.0,21.0,B,+4/1,Gr+6,1
21.0,24.0,B,1,M,0
24.0,26.0,B,1,M,2
26.0,27.0,B,5,D7,0
27.0,29.0,B,1,M,2
29.0,30.0,B,5,D7,0
30.0,32.0,B,1,M,2
32.0,33.0,B,5,D7,0
33.0,36.0,B,1,M,0
36.0,39.0,G,2,m,0
39.0,42.0,G,5,M,0
42.0,45.0,G,2,m,0
45.0,47.0,G,5,M,0
47.0,48.0,G,5,D7,3
48.0,50.0,G,1,M,1
50.0,51.0,G,4/2,m,2
51.0,52.0,G,5/2,D7,1
52.0,53.0,G,2,m,0
53.0,54.0,G,7/2,d,1
54.0,56.0,G,2,m,1
56.0,57.0,G,5,D7,0
57.0,65.0,G,1,M,0
65.0,68.0,G,5,D7,0
68.0,69.0,G,1,M,0
69.0,73.0,G,1,M7,3
73.0,74.0,G,4,M,1
74.0,75.0,G,4,M,0
75.0,76.0,G,7/2,d7,0
76.0,77.0,G,2,m,1
77.0,78.0,B,+4/1,Gr+6,1
78.0,81.0,B,1,M,0
81.0,83.0,B,1,M,2
83.0,84.0,B,5,D7,0
84.0,86.0,B,1,M,2
86.0,87.0,B,5,D7,0
87.0,89.0,B,1,M,2
89.0,90.0,B,5,D7,0
90.0,93.0,B,1,M,0
93.0,96.0,G,2,m,0
96.0,99.0,G,5,M,0
99.0,102.0,G,2,m,0
102.0,104.0,G,5,M,0
104.0,105.0,G,5,D7,3
105.0,107.0,G,1,M,1
107.0,108.0,G,4/2,m,2
108.0,109.0,G,5/2,D7,1
109.0,110.0,G,2,m,0
110.0,111.0,G,7/2,d,1
111.0,113.0,G,2,m,1
113.0,114.0,G,5,D7,0
114.0,120.0,G,1,M,0
120.0,126.0,G,5,M,0
126.0,138.0,G,1,M,0
