0.0,1.5,F,1,M,0
1.5,2.0,F,5,D7,0
2.0,3.5,F,1,M,0
3.5,4.0,F,5,D7,0
4.0,5.5,F,1,M,0
5.5,6.0,F,5,D7,0
6.0,7.5,F,1,M,0
7.5,8.0,F,5,D7,0
8.0,9.5,F,1,M,0
9.5,10.0,F,1,M,1
10.0,12.0,F,5,D7,0
12.0,13.5,F,1,M,0
13.5,14.0,F,5,D7,0
14.0,15.5,F,1,M,0
15.5,16.0,F,5,D7,0
16.0,17.5,F,1,M,0
17.5,18.0,F,5/5,D7,0
18.0,19.5,F,5,M,0
19.5,20.0,F,5,D7,0
20.0,21.5,F,1,M,0
21.5,22.0,F,5,D7,0
22.0,23.5,F,1,M,0
23.5,24.0,F,5,D7,0
24.0,25.5,F,1,M,0
25.5,26.0,F,1,M,1
26.0,28.0,F,5,D7,0
28.0,29.5,F,1,M,0
29.5,30.0,F,5,D7,0
30.0,31.5,F,1,M,0
31.5,32.0,F,5,D7,0
32.0,33.5,F,1,M,0
33.5,34.0,F,5/5,D7,0
34.0,36.0,F,5,M,0
36.0,38.0,F,2,m7,3
38.0,40.0,F,7/2,d7,2
40.0,42.0,F,5,D7,0
42.0,44.0,F,3,m,1
44.0,44.25,F,5,M,0
44.25,46.0,F,5/5,D7,0
46.0,48.0,F,5,D7,0
48.0,50.0,F,-6,D7,3
50.0,51.0,F,5,M,0
51.0,52.0,F,-6,M,2
52.0,53.0,F,5,D7,0
53.0,53.5,F,-7,M,2
53.5,54.0,F,5,+7,0
54.0,55.5,F,1,M,0
55.5,56.0,F,5,D7,0
56.0,57.5,F,1,M,0
57.5,58.0,F,5,D7,0
58.0,59.5,F,1,M,0
59.5,60.0,F,1,M,1
60.0,62.0,F,5,D7,0
62.0,64.0,F,5/2,D7,0
64.0,66.0,F,5/4,D7,3
66.0,68.0,F,5/2,D7,0
68.0,70.0,F,5/4,D7,3
70.0,71.0,F,4,M,1
71.0,72.0,F,1,M7,2
72.0,73.0,F,2,m7,1
73.0,74.0,F,+4,Gr+6,0
74.0,81.5,F,1,M,2
81.5,82.0,F,5,D7,0
82.0,83.5,F,1,M,0
83.5,84.0,F,5,D7,0
84.0,85.5,F,1,M,0
85.5,86.0,F,5,D7,0
86.0,87.5,F,1,M,0
87.5,88.0,F,5,D7,0
88.0,89.5,F,1,M,0
89.5,90.0,F,5,D7,0
90.0,91.5,F,1,M,0
91.5,92.0,F,5,D7,0
92.0,93.5,F,1,M,0
93.5,94.0,F,5,D7,0
94.0,95.5,F,1,M,0
95.5,96.0,F,5,D7,0
96.0,97.5,F,1,M,0
97.5,98.0,F,1,M,1
98.0,100.0,F,5,D7,0
100.0,101.5,F,1,M,0
101.5,102.0,F,5,D7,0
102.0,103.5,F,1,M,0
103.5,104.0,F,5,D7,0
104.0,105.5,F,1,M,0
105.5,106.0,F,5/5,D7,0
106.0,107.5,F,5,M,0
107.5,108.0,F,5,D7,0
108.0,109.5,F,1,M,0
109.5,110.0,F,5,D7,0
110.0,111.5,F,1,M,0
111.5,112.0,F,5,D7,0
112.0,113.5,F,1,M,0
113.5,114.0,F,1,M,1
114.0,116.0,F,5,D7,0
116.0,117.5,F,1,M,0
117.5,118.0,F,5,D7,0
118.0,119.5,F,1,M,0
119.5,120.0,F,5,D7,0
120.0,121.5,F,1,M,0
121.5,122.0,F,5/5,D7,0
122.0,124.0,F,5,M,0
124.0,126.0,F,2,m7,3
126.0,128.0,F,7/2,d7,2
128.0,130.0,F,5,D7,0
130.0,132.0,F,3,m,1
132.0,132.25,F,5,M,0
132.25,134.0,F,5/5,D7,0
134.0,136.0,F,5,D7,0
136.0,138.0,F,-6,D7,3
138.0,139.0,F,5,M,0
139.0,140.0,F,-6,M,2
140.0,141.0,F,5,D7,0
141.0,141.5,F,-7,M,2
141.5,142.0,F,5,+7,0
142.0,143.5,F,1,M,0
143.5,144.0,F,5,D7,0
144.0,145.5,F,1,M,0
145.5,146.0,F,5,D7,0
146.0,147.5,F,1,M,0
147.5,148.0,F,1,M,1
148.0,150.0,F,5,D7,0
150.0,152.0,F,5/2,D7,0
152.0,154.0,F,5/4,D7,3
154.0,156.0,F,5/2,D7,0
156.0,158.0,F,5/4,D7,3
158.0,159.0,F,4,M,1
159.0,160.0,F,1,M7,2
160.0,161.0,F,2,m7,1
161.0,162.0,F,+4,Gr+6,0
162.0,169.5,F,1,M,2
169.5,170.0,F,5,D7,0
170.0,171.5,F,1,M,0
171.5,172.0,F,5,D7,0
172.0,173.5,F,1,M,0
173.5,174.0,F,5,D7,0
174.0,176.0,F,7/5,d7,1
176.0,178.0,F,1,M,0
