0.0,6.0,D,1,M,0
6.0,7.0,D,4,M,0
7.0,8.0,D,2,m,1
8.0,8.5,D,2,m,0
8.5,9.0,D,7/5,d7,2
9.0,9.5,D,5,M,1
9.5,10.0,D,5,M,0
10.0,12.0,D,7/6,d7,0
12.0,14.0,D,6,m,0
14.0,14.5,D,5,D7,0
14.5,15.0,D,5/5,D7,0
15.0,16.0,D,7/3,d7,0
16.0,16.5,D,6,m,2
16.5,17.0,D,5/5,D7,1
17.0,17.5,D,5,M,0
17.5,18.0,D,5/5,D7,0
18.0,18.5,D,5,M,1
18.5,19.0,D,7/2,d7,2
19.0,19.5,D,5/5,D7,2
19.5,20.0,D,5,M,0
20.0,21.0,D,6,m,0
21.0,22.0,D,7/2,d7,0
22.0,24.0,D,5/5,D7,0
24.0,28.0,D,5,M,0
28.0,30.0,D,7,d7,3
30.0,32.0,D,5,D7,0
32.0,34.0,D,7,d7,3
34.0,38.0,D,5,D7,0
38.0,40.0,D,1,M,1
40.0,42.0,D,4,M,0
42.0,44.0,D,2,m,1
44.0,46.0,D,5,M,0
46.0,48.0,D,3,m,1
48.0,49.0,D,6,m,0
49.0,50.0,D,4,M,1
50.0,50.5,D,2,m,1
50.5,51.0,D,1,M,1
51.0,51.5,D,7,d,1
51.5,52.0,D,6,m,0
52.0,52.5,D,5,M,1
52.5,53.0,D,5,D7,0
53.0,53.5,D,1,M,0
53.5,54.0,D,7/5,d7,0
54.0,56.0,D,1,M,2
56.0,58.0,D,5,D7,0
58.0,70.0,D,1,M,0
