0.0,0.5,g,1,m,2
0.5,3.5,g,2,h7,0
3.5,6.5,g,3,a,0
6.5,9.5,g,6,M7,0
9.5,12.5,g,-2,M7,0
12.5,15.5,g,5,h7,0
15.5,20.0,g,1,m7,0
20.0,21.5,g,+4,Fr+6,2
21.5,24.5,g,5,M,0
24.5,25.5,g,2,h7,0
25.5,26.0,g,3,a,0
26.0,27.0,g,6,M7,0
27.0,27.5,g,-2,M7,0
27.5,29.0,g,5,D7,0
29.0,30.5,g,1,m,0
30.5,32.0,g,4,m,1
32.0,33.5,g,2,h7,2
33.5,36.5,g,5,M,0
36.5,38.0,B-,1,M,1
38.0,39.5,B-,5,D7,0
39.5,41.0,g,5,D7,1
41.0,42.5,g,1,m,0
42.5,44.0,g,3,D7,3
44.0,45.5,g,2,D7,0
45.5,47.0,g,3,M,0
47.0,48.5,g,7/2,d7,1
48.5,50.0,F,1,M,2
50.0,51.5,F,5,D7,2
51.5,54.5,F,1,M,0
54.5,57.5,F,-2,M,0
57.5,60.5,F,5,M,0
60.5,63.5,F,-2,M,0
63.5,66.5,F,5,M,0
66.5,69.5,E-,4,D7,1
69.5,72.5,E-,+4,Gr+6,1
72.5,74.0,E-,1,M,0
74.0,75.5,E-,5,D7,0
75.5,78.5,E-,1,M,0
78.5,81.5,g,+4,It+6,1
81.5,84.5,g,5,M,0
84.5,87.5,g,6,M7,0
87.5,90.5,g,5,M,0
90.5,92.0,G,6,m,0
92.0,93.5,G,3,m,1
93.5,95.0,G,1,a,1
95.0,96.5,G,4,M,0
96.5,98.0,G,1,M,2
98.0,99.5,G,5,D7,0
99.5,102.5,G,1,M,0
