0.0,0.25,D,5,M,0
0.25,1.0,D,1,M,0
1.0,1.5,D,1,M,1
1.5,2.0,D,4,M,0
2.0,2.5,D,7,d,1
2.5,3.0,D,1,M,0
3.0,3.5,D,1,M,1
3.5,4.0,D,4,M,0
4.0,4.5,D,7,d,1
4.5,5.0,D,1,M,0
5.0,5.5,D,1,M,1
5.5,6.0,D,4,M,0
6.0,6.5,D,1,M,0
6.5,7.0,D,4,M,0
7.0,7.5,D,7/5,h7,0
7.5,8.5,D,5,M,0
8.5,9.0,D,1,M,0
9.0,9.5,D,1,M,1
9.5,10.0,D,4,M,0
10.0,10.5,D,7,d,1
10.5,11.0,D,1,M,0
11.0,11.5,D,1,M,1
11.5,12.0,D,4,M,0
12.0,12.5,D,7,d,1
12.5,13.0,D,1,M,0
13.0,13.5,D,1,M,1
13.5,14.0,D,4,M,0
14.0,14.5,D,1,M,0
14.5,15.0,D,4,M,0
15.0,15.5,D,7/5,h7,0
15.5,17.0,D,5,M,0
17.0,17.5,D,7/5,h7,0
17.5,18.0,D,5,M,0
18.0,18.5,D,7/2,h7,1
18.5,19.0,D,2,m,0
19.0,19.5,D,5,M,0
19.5,20.0,D,1,M,0
20.0,21.0,G,5,D7,3
21.0,21.5,G,1,M,2
21.5,22.0,G,5,D7,2
22.0,22.5,G,6,m7,1
22.5,23.0,G,5,M,1
23.0,23.5,G,5,M,0
23.5,24.0,G,1,M,0
24.0,24.5,D,4,M7,3
24.5,25.0,D,7,h7,1
25.0,25.5,D,4,M,2
25.5,26.0,D,7,h7,0
26.0,26.5,D,7,h7,1
26.5,27.5,D,2,m,0
27.5,28.0,D,6,m7,0
28.0,28.5,D,1,M,0
28.5,29.0,D,2,m7,0
29.0,29.5,D,2,m7,3
29.5,30.0,D,5,D7,1
30.0,30.5,D,1,M,0
30.5,31.5,D,4,M,0
31.5,32.5,D,5,M,0
32.5,33.0,D,1,M,0
33.0,33.5,D,3,m,0
33.5,34.0,D,4,M,0
34.0,34.5,D,5,D7,0
34.5,35.0,D,1,M,0
35.0,35.5,D,3,m,0
35.5,36.0,D,4,M,0
36.0,36.5,D,5,D7,0
36.5,37.0,D,1,M,0
37.0,37.5,D,5,D7,0
37.5,38.0,D,1,M,0
38.0,38.5,D,5,D7,0
38.5,39.0,D,1,M,0
39.0,39.5,D,5,D7,0
39.5,40.0,D,1,M,0
40.0,40.5,D,5,D7,0
40.5,42.0,D,1,M,0
42.0,42.5,D,5,M,0
42.5,43.5,D,1,M,0
