0.0,0.5,E,1,M,0
0.5,2.0,E,4,M,2
2.0,2.5,E,5,D7,0
2.5,4.0,E,1,M,0
4.0,5.5,E,4,M,0
5.5,7.0,E,1,M,0
7.0,8.5,E,2,m7,0
8.5,10.0,E,5,M,0
10.0,18.5,E,1,M,0
18.5,20.0,E,5,M,1
20.0,20.5,E,1,M,0
20.5,21.5,E,5,M,2
21.5,22.0,E,5/5,M,0
22.0,24.5,E,5,M,0
24.5,25.0,E,1,M,0
25.0,26.0,E,4,M,2
26.0,26.5,E,5,D7,0
26.5,28.0,E,1,M,0
28.0,29.5,E,4,M,0
29.5,31.0,E,1,M,0
31.0,32.5,E,2,m7,0
32.5,34.0,E,5,M,0
34.0,43.0,E,1,M,0
43.0,44.0,E,5,M,1
44.0,44.5,E,1,M,0
44.5,45.5,E,5,M,2
45.5,46.0,E,5/5,M,0
46.0,49.0,E,5,M,0
49.0,50.5,E,5,M,1
50.5,52.0,E,5/2,D7,1
52.0,53.5,E,2,m,0
53.5,55.0,E,5,D7,1
55.0,56.5,E,1,M,0
56.5,58.0,E,7/5,d7,0
58.0,61.0,E,5,M,0
61.0,62.5,E,5,M,1
62.5,64.0,E,5/2,D7,1
64.0,65.5,E,2,m,0
65.5,67.0,E,5,D7,1
67.0,68.5,E,1,M,0
68.5,70.0,E,7/5,d7,0
70.0,72.5,E,5,M,0
72.5,73.0,G,1,M,0
73.0,74.0,G,4,M,2
74.0,74.5,G,5,D7,0
74.5,76.0,G,1,M,0
76.0,77.5,G,4,M,0
77.5,79.0,G,1,M,0
79.0,80.5,G,2,m7,0
80.5,82.0,G,5,M,0
82.0,85.0,G,1,M,0
85.0,88.0,G,5,D7,0
88.0,89.0,G,1,M,1
89.0,91.0,G,1,M,2
91.0,94.0,G,5,D7,0
94.0,95.0,G,1,M,1
95.0,96.5,G,1,M,0
96.5,97.0,B,1,M,2
97.0,100.0,B,5,D7,0
100.0,101.0,B,1,M,1
101.0,103.0,B,1,M,2
103.0,106.0,B,5,D7,0
106.0,107.0,B,1,M,1
107.0,108.5,B,1,M,0
108.5,109.0,E,5,M,0
109.0,110.0,E,5/5,D7,1
110.0,110.5,E,5,D7,3
110.5,111.5,E,1,M,1
111.5,112.0,E,1,M,0
112.0,113.5,E,4,M,0
113.5,115.0,E,1,M,0
115.0,116.5,E,2,m7,0
116.5,118.0,E,5,M,0
118.0,120.5,E,1,M,0
120.5,121.0,B,1,M,0
121.0,122.0,B,4,M,2
122.0,122.5,B,5,D7,0
122.5,124.0,B,1,M,0
124.0,125.5,B,4,M,0
125.5,127.0,B,1,M,0
127.0,128.5,B,2,m7,0
128.5,130.0,B,5,M,0
130.0,139.0,B,1,M,0
139.0,140.0,B,5,M,1
140.0,140.5,B,1,M,0
140.5,141.5,B,5,M,2
141.5,142.0,B,5/5,M,0
142.0,145.0,B,5,M,0
145.0,146.5,B,5,M,1
146.5,148.0,B,5/2,D7,1
148.0,149.5,B,2,m,0
149.5,151.0,B,5,D7,1
151.0,152.5,B,1,M,0
152.5,154.0,B,7/5,d7,0
154.0,157.0,B,5,M,0
157.0,158.5,B,5,M,1
158.5,160.0,B,5/2,D7,1
160.0,161.5,B,2,m,0
161.5,163.0,B,5,D7,1
163.0,164.5,B,1,M,0
164.5,166.0,B,7/5,d7,0
166.0,168.5,B,5,M,0
168.5,169.0,B,5,D7,3
169.0,171.5,c#,7,d,2
171.5,178.0,c#,5,D7,3
178.0,179.0,c#,1,m,1
179.0,180.5,c#,1,m,2
180.5,190.0,d#,5,D7,3
190.0,191.0,d#,1,m,1
191.0,192.5,d#,1,m,2
192.5,204.5,E,5,D7,0
204.5,205.0,E,1,M,0
205.0,206.5,E,4,M,0
206.5,208.0,E,5,D7,2
208.0,211.0,E,1,M,0
211.0,214.0,E,4,M,0
214.0,217.0,E,1,M,0
217.0,220.0,E,2,m7,0
220.0,223.0,E,5,M,0
223.0,229.0,E,1,M,0
229.0,230.5,E,4,M,0
230.5,232.0,E,5,D7,2
232.0,235.0,E,1,M,0
235.0,238.0,E,4,M,0
238.0,241.0,E,1,M,0
241.0,244.0,E,2,m7,0
244.0,247.0,E,5,M,0
247.0,253.0,E,1,M,0
253.0,254.5,E,5,M,0
254.5,256.0,E,1,M,2
256.0,258.5,E,2,m,0
258.5,259.0,E,2,m,1
259.0,264.5,E,1,M,0
264.5,265.0,E,1,M,2
265.0,266.5,E,5,M,0
266.5,268.0,E,1,M,2
268.0,269.5,E,2,m,0
269.5,270.5,E,2,m,1
270.5,271.0,E,1,M,1
271.0,276.5,E,1,M,0
276.5,277.0,E,4,M,1
277.0,279.5,E,1,M,0
279.5,280.0,E,4,M,2
280.0,283.0,E,7/4,d7,0
283.0,286.0,E,4,M,0
286.0,292.0,E,7/5,d7,0
292.0,295.0,E,7,d7,0
295.0,298.0,E,7/7,d7,2
298.0,301.0,E,5,D7,3
301.0,304.0,E,7/7,d7,2
304.0,307.0,E,5,D7,0
307.0,312.5,E,1,M,2
312.5,313.0,E,1,M,0
313.0,314.0,E,4,M,2
314.0,314.5,E,5,D7,0
314.5,316.0,E,1,M,0
316.0,317.5,E,4,M,0
317.5,319.0,E,1,M,0
319.0,322.0,E,2,m7,0
322.0,325.0,E,5,M,0
325.0,328.0,E,1,M,0
328.0,331.0,E,5,M,0
331.0,340.0,E,1,M,0
