0.0,2.0,D,1,M,0
2.0,4.0,D,1,M,0
4.0,6.0,D,5,M,0
6.0,8.0,D,1,M,0
8.0,10.0,D,1,M,0
10.0,12.0,D,1,M,0
12.0,13.0,D,5,M,0
13.0,13.5,D,1,M,0
13.5,14.0,D,5/6,D7,0
14.0,15.0,D,6,m,0
15.0,16.0,D,5,M,1
16.0,18.0,D,6,m,0
18.0,20.0,D,5,D7,0
20.0,22.0,D,5,D7,0
22.0,24.0,D,1,M,0
24.0,26.0,D,1,M,0
26.0,28.0,D,1,M,0
28.0,29.0,D,5,M,0
29.0,29.5,D,1,M,0
29.5,30.0,D,5,D7,0
30.0,32.0,D,1,M,0
32.0,34.0,D,1,M,0
34.0,36.0,D,1,M,0
36.0,38.0,D,5,M,0
38.0,40.0,D,1,M,0
40.0,42.0,D,1,M,0
42.0,44.0,D,1,M,0
44.0,45.0,D,5,M,0
45.0,45.5,D,1,M,0
45.5,46.0,D,5/6,D7,0
46.0,46.5,D,6,m,0
46.5,47.5,D,5,M,1
47.5,48.0,D,1,M,0
48.0,50.0,D,6,m,0
50.0,52.0,D,5,M,0
52.0,54.0,D,5,M,0
54.0,56.0,D,1,M,0
56.0,58.0,D,1,M,0
58.0,60.0,D,1,M,0
60.0,61.0,D,5,M,0
61.0,61.5,D,1,M,0
61.5,62.0,D,5,D7,0
62.0,64.0,D,1,M,0
64.0,66.0,D,1,M,0
66.0,68.0,D,1,M,0
68.0,70.0,D,2,m,0
70.0,72.0,D,5,M,0
72.0,74.0,D,1,M,0
74.0,76.0,D,1,M,0
76.0,78.0,D,2,m,0
78.0,78.5,D,5,M,0
78.5,79.0,D,5/6,M,1
79.0,80.0,D,6,m,0
80.0,82.0,D,6,m,0
82.0,84.0,D,5,M,0
84.0,86.0,D,5,M,0
86.0,88.0,D,1,M,0
88.0,90.0,D,1,M,0
90.0,92.0,D,1,M,0
92.0,94.0,D,2,m,0
94.0,95.0,D,5,M,0
95.0,96.0,D,1,M,0
96.0,99.0,D,1,M,0
99.0,102.0,D,1,M,0
102.0,103.5,D,4,M,0
103.5,105.0,D,7,m7,0
105.0,108.0,D,1,M,0
108.0,111.0,D,1,M,0
111.0,114.0,D,1,M,0
114.0,115.5,D,4,M,0
115.5,116.5,D,5,M,1
116.5,117.0,D,5/6,M,0
117.0,118.5,D,6,m,0
118.5,119.0,D,5,M,1
119.0,120.0,D,5,M,1
120.0,123.0,D,6,m,0
123.0,126.0,D,6,m,0
126.0,129.0,D,5,D7,0
129.0,132.0,D,5,D7,0
132.0,135.0,D,1,M,0
135.0,138.0,D,1,M,0
138.0,139.5,D,2,m7,1
139.5,141.0,D,5,D7,0
141.0,144.0,D,1,M,0
144.0,146.0,D,1,M,0
146.0,148.0,D,1,M,0
148.0,150.0,D,5,D7,0
150.0,150.5,D,1,M,0
150.5,151.0,D,5,D7,0
151.0,152.0,D,1,M,0
152.0,154.0,D,1,M,0
154.0,156.0,D,1,M,0
156.0,157.5,D,1,M,0
157.5,158.0,D,5/6,D7,0
158.0,160.0,D,6,m,0
160.0,162.0,D,6,m,0
162.0,164.0,D,5,M,0
164.0,166.0,D,5,M,0
166.0,168.0,D,1,M,0
168.0,170.0,D,1,M,0
170.0,172.0,D,1,M,0
172.0,174.0,D,5,D7,0
174.0,176.0,D,1,M,0
176.0,178.0,D,1,M,0
178.0,180.0,D,1,M,0
180.0,182.0,D,5,D7,0
182.0,184.0,D,1,M,0
184.0,186.0,D,1,M,0
186.0,188.0,D,1,M,0
188.0,190.0,D,5,D7,0
190.0,192.0,D,1,M,0
192.0,194.0,D,7/5,d7,1
194.0,196.0,D,5,D7,0
196.0,198.0,D,5,D7,0
198.0,200.0,D,1,M,0
200.0,202.0,D,1,M,0
202.0,204.0,D,1,M,0
204.0,206.0,D,5,D7,0
206.0,208.0,D,1,M,0
208.0,211.0,D,1,M,0
211.0,214.0,D,1,M,0
214.0,217.0,D,4,M,0
217.0,220.0,D,1,M,0
220.0,223.0,D,1,M,0
223.0,226.0,D,1,M,0
226.0,228.0,D,5,M,1
228.0,228.5,D,1,M,1
228.5,229.0,D,5/6,D7,0
229.0,229.5,D,6,m,0
229.5,230.0,D,5/6,D7,0
230.0,231.0,D,6,m,0
231.0,232.0,D,6,m,0
232.0,234.0,D,6,m,0
234.0,235.0,D,5,D7,0
235.0,238.0,D,5,D7,0
238.0,241.0,D,5,D7,0
241.0,244.0,D,1,M,0
244.0,247.0,D,1,M,0
247.0,250.0,D,1,M,0
250.0,252.0,D,5,M,1
252.0,253.0,D,5,M,0
253.0,253.5,D,1,M,0
253.5,254.0,D,5,M,0
254.0,255.0,D,1,M,0
255.0,256.0,D,1,m,0
256.0,258.0,D,1,m,0
258.0,259.0,D,2,m,0
259.0,261.0,D,2,m,0
261.0,262.0,D,5,M,0
262.0,264.0,D,5,M,0
264.0,265.0,D,1,M,0
265.0,268.0,D,1,M,0
268.0,271.0,D,5,D7,0
271.0,274.0,D,1,M,2
274.0,277.0,D,5,D7,0
277.0,280.0,D,1,M,2
280.0,283.0,D,5,D7,0
283.0,286.0,D,1,M,2
286.0,289.0,D,5,D7,0
289.0,292.0,D,1,m,0
292.0,295.0,D,-6,M,0
295.0,298.0,D,4,m,0
298.0,300.0,D,-2,M,1
300.0,301.0,D,5/6,M,0
301.0,304.0,D,6,m,0
304.0,307.0,D,5,M,0
307.0,310.0,D,5,D7,0
310.0,313.0,D,5,D7,0
313.0,316.0,D,5,D7,0
316.0,317.5,D,5,D7,0
317.5,319.0,D,1,M,0
319.0,322.0,D,1,M,0
322.0,325.0,D,1,M,0
325.0,328.0,D,4,M,0
328.0,331.0,D,1,M,0
331.0,334.0,D,1,M,0
334.0,337.0,D,1,M,0
337.0,339.0,D,5,M,1
339.0,339.5,D,1,M,1
339.5,340.0,D,5/6,D7,0
340.0,340.5,D,6,m,0
340.5,341.0,D,5/6,D7,0
341.0,342.0,D,6,m,0
342.0,343.0,D,6,m,0
343.0,345.0,D,6,m,0
345.0,346.0,D,5,D7,0
346.0,349.0,D,5,D7,0
349.0,352.0,D,5,D7,0
352.0,355.0,D,1,M,0
355.0,358.0,D,1,M,0
358.0,361.0,D,1,M,0
361.0,362.5,D,2,m,0
362.5,363.0,D,7/5,d,0
363.0,364.0,D,5,M,0
364.0,367.0,D,1,M,0
367.0,368.5,D,2,m,0
368.5,369.0,D,7/5,d,0
369.0,370.0,D,5,D7,0
370.0,373.0,D,1,M,0
373.0,376.0,D,1,M,0
376.0,379.0,D,1,M,0
379.0,381.0,D,1,M,0
381.0,383.0,D,1,M,0
383.0,385.0,D,5,D7,0
385.0,387.0,D,1,M,0
387.0,389.0,D,1,M,0
389.0,391.0,D,1,M,0
391.0,392.0,D,5,D7,0
392.0,392.5,D,1,M,0
392.5,393.0,D,5/6,D7,0
393.0,395.0,D,6,m,0
395.0,397.0,D,6,m,0
397.0,399.0,D,5,D7,0
399.0,401.0,D,5,D7,0
401.0,403.0,D,1,M,0
403.0,405.0,D,1,M,0
405.0,407.0,D,1,M,0
407.0,407.5,D,1,M,0
407.5,408.0,D,2,m,1
408.0,409.0,D,5,D7,0
409.0,410.5,D,1,M,0
410.5,411.0,D,1,M,1
411.0,413.0,D,5,M,0
413.0,415.0,D,5,M,0
415.0,417.0,D,5,D7,0
417.0,419.0,D,1,M,0
419.0,421.0,D,5,M,0
421.0,422.5,D,5,M,0
422.5,423.0,D,1,M,0
423.0,425.0,D,5,D7,0
425.0,427.0,D,1,M,0
427.0,429.0,D,1,M,0
